,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2022-06-24,0.729423,0.627473,0.448077,1.60759,0.75,6.98,7.14,4.68862,1682.33,0.2577426097549409,0
2022-07-01,0.693847,0.600772,0.422227,1.57607,0.73,7.05,6.37,4.6883,1688.85,0.259328754821185,1
2022-07-08,0.733996,0.607448,0.422227,1.52879,0.73,7.08,6.37,4.77882,1740.46,0.2963333532147688,0
2022-07-15,0.67994,0.554046,0.379142,1.38693,0.6,7.0,6.37,4.78541,1620.13,0.297261992674877,1
2022-07-22,0.699549,0.565606,0.387759,1.44211,0.66,7.0,6.37,4.74385,1701.73,0.2895812523819022,1
2022-07-29,0.699549,0.579746,0.396377,1.59183,0.69,7.01,6.37,4.73988,1721.11,0.3000995156242719,1
2022-08-05,0.686098,0.600956,0.404994,2.05677,0.69,7.02,5.8,4.70837,1652.14,0.2609910421865986,1
2022-08-12,0.726938,0.636306,0.430844,2.16708,0.8,7.03,5.8,4.65934,1735.07,0.2396979363621902,0
2022-08-19,0.816782,0.622166,0.413609,2.05677,0.77,7.04,5.8,4.74855,1673.4,0.2515615906511816,0
2022-08-26,0.775944,0.579746,0.387759,1.93856,0.72,7.07,5.8,4.7409,1602.81,0.2682048241890227,0
2022-09-02,0.767776,0.537325,0.396377,1.91492,0.68,7.15,6.28,4.72073,1505.75,0.3072871351818247,1
2022-09-09,0.800447,0.593885,0.404994,2.04888,0.78,7.15,6.28,4.69123,1534.68,0.3324424987613205,0
2022-09-16,0.784112,0.586816,0.422227,1.89916,0.8,7.15,6.28,4.71842,1501.91,0.3438314970229187,0
2022-09-23,0.75144,0.558535,0.404994,1.81247,0.72,7.15,6.28,4.76013,1457.78,0.3658747698712424,0
2022-09-30,0.718769,0.523185,0.396377,1.85188,0.64,7.21,6.28,4.85838,1377.91,0.3420688829596579,1
2022-10-07,0.735105,0.551466,0.404994,1.79672,0.62,7.19,7.82,4.85952,1405.21,0.3411111009481922,1
2022-10-14,0.743273,0.579746,0.404994,1.83612,0.6,7.31,7.82,4.8022,1397.23,0.3347217753743883,1
2022-10-21,0.800447,0.622166,0.422227,1.90703,0.73,7.43,7.82,4.77635,1411.62,0.3144753358430108,1
2022-10-28,0.849452,0.664586,0.423165,2.11981,0.81,7.48,7.82,4.71835,1508.7,0.2825095144266975,1
2022-11-04,0.849452,0.671656,0.440797,2.37197,0.84,7.59,7.24,4.68789,1601.27,0.2554534992545936,1
2022-11-11,0.890288,0.728217,0.414349,2.26165,1.18,7.5,7.24,4.67925,1690.38,0.2380255451752992,1
2022-11-18,0.906632,0.742357,0.414349,2.25377,1.18,7.4,7.24,4.69862,1707.23,0.2447641933573847,1
2022-11-25,0.931131,0.763564,0.458429,2.26165,1.19,7.31,7.24,4.69248,1755.69,0.244799144932316,0
2022-12-02,0.931131,0.749428,0.449613,2.3247,1.15,7.24,6.61,4.67839,1733.46,0.259424014625809,0
2022-12-09,0.922968,0.735287,0.449613,2.15133,1.04,7.16,6.61,4.68851,1730.16,0.2279185497561328,0
2022-12-16,0.931131,0.742357,0.440797,2.09617,1.04,7.06,6.61,4.68649,1741.3,0.198724143212049,1
2022-12-23,0.963801,0.756496,0.449613,2.29318,1.11,7.04,6.61,4.64259,1780.27,0.1717736526574438,1
2022-12-30,0.97197,0.763564,0.458429,2.27742,1.09,7.02,6.61,4.68908,1792.01,0.1684516677358927,1
2023-01-06,1.06999,0.834267,0.484877,2.46654,1.24,6.99,6.02,4.6879,1856.05,0.1656253151427284,1
2023-01-13,1.13533,0.897895,0.502509,2.47442,1.27,6.92,6.02,4.69453,1923.44,0.1927168296843962,0
2023-01-20,1.09449,0.848408,0.502509,2.3641,1.22,6.92,6.02,4.70645,1892.32,0.1873781311458173,0
2023-01-27,1.03732,0.813055,0.511324,2.37197,1.17,6.94,6.02,4.7084,1911.5,0.1970311878299579,1
2023-02-03,1.05364,0.827196,0.581851,2.38774,1.18,6.92,6.18,4.71837,1906.13,0.204067329784901,0
2023-02-10,1.03732,0.813055,0.573036,2.3641,1.14,6.93,6.18,4.77835,1848.04,0.2009529257957748,1
2023-02-17,1.02915,0.813055,0.581851,2.33258,1.19,6.93,6.18,4.75667,1859.26,0.1927237267339537,0
2023-02-24,0.988307,0.777707,0.581851,2.29318,1.17,6.94,6.18,4.71964,1807.31,0.1893448029012083,0
2023-03-03,0.996475,0.721147,0.634748,2.34834,1.06,6.95,6.14,4.70826,1841.85,0.1991180573547017,0
2023-03-10,0.857619,0.699937,0.599483,2.37197,1.02,6.93,6.14,4.67914,1799.58,0.1916527045084834,0
2023-03-17,0.759608,0.629237,0.528956,2.1986,0.91,6.9,6.14,4.70318,1678.16,0.2272579706822491,0
2023-03-24,0.767776,0.643376,0.520141,1.73368,0.92,6.9,6.14,4.68869,1670.18,0.2364987669248041,1
2023-03-31,0.824951,0.699937,0.555405,1.79672,1.02,6.89,6.14,4.67907,1758.56,0.2492777018571995,1
2023-04-07,0.824951,0.699937,0.56422,1.78883,1.08,6.9,6.07,4.68598,1754.24,0.2379928863450936,1
2023-04-14,0.89846,0.763564,0.590668,1.81247,1.19,6.9,6.07,4.64432,1854.27,0.2003739660114788,1
2023-04-21,0.939295,0.791851,0.581851,1.78095,1.22,6.9,6.07,4.61272,1900.63,0.1829322965955536,0
2023-04-28,0.922968,0.707007,0.520747,1.74155,1.11,6.9,6.07,4.58643,1923.09,0.2002054897198286,0
2023-05-05,0.89846,0.699937,0.51177,1.75731,1.1,6.9,5.93,4.57191,1912.37,0.1972479209616977,0
2023-05-12,0.906632,0.707007,0.520747,1.50515,1.12,6.9,5.93,4.51898,1939.03,0.1827879968783562,1
2023-05-19,0.865794,0.749428,0.529728,1.56818,1.17,6.9,5.93,4.54025,1992.31,0.1934714284842226,1
2023-05-26,0.882124,0.763564,0.520747,1.55242,1.21,6.9,5.93,4.53139,1984.12,0.2221415797803814,1
2023-06-02,0.89846,0.770639,0.51177,1.56031,1.23,6.9,5.91,4.48925,2018.09,0.259716040682982,1
2023-06-09,0.931131,0.798919,0.520747,1.53666,1.27,6.9,5.91,4.43935,2050.99,0.2647891206972394,1
2023-06-16,0.939295,0.827196,0.529728,1.5997,1.29,6.9,5.91,4.46445,2108.05,0.2774256969458041,0
2023-06-23,0.914796,0.798919,0.502792,1.57607,1.24,6.9,5.91,4.4385,2035.0,0.2649269560612771,1
2023-06-30,0.939295,0.820131,0.547683,1.71003,1.3,6.9,5.91,4.43627,2060.38,0.216887826901865,0
2023-07-07,0.955642,0.824984,0.51177,1.67851,1.34,6.9,5.56,4.45368,2035.57,0.1913879084304509,1
2023-07-14,1.01281,0.869579,0.565641,1.84399,1.44,6.83,5.56,4.45411,2127.08,0.1932401867260078,1
2023-07-21,1.02915,0.877013,0.565641,1.84399,1.46,6.76,5.56,4.46186,2155.56,0.1728144409132605,1
2023-07-28,1.05364,0.914169,0.574619,1.78095,1.53,6.72,5.56,4.41145,2189.24,0.1620283478146429,0
2023-08-04,1.04876,0.882215,0.559355,1.58158,1.472,6.71,5.59,4.43356,2169.73,0.1555626635827518,0
2023-08-11,1.01444,0.844307,0.566539,1.53587,1.415,6.72,5.59,4.43313,2105.31,0.1622881807048152,0
2023-08-18,0.956455,0.795998,0.542297,1.53745,1.323,6.69,5.59,4.45945,2014.55,0.1704049167814167,0
2023-08-25,0.921328,0.799714,0.549478,1.47125,1.305,6.67,5.59,4.4689,2000.42,0.1527892860803519,1
2023-09-01,0.939295,0.819782,0.548581,1.52327,1.35,6.67,5.68,4.46716,2050.94,0.1730934069179671,0
2023-09-08,0.873138,0.751404,0.533318,1.55006,1.257,6.01,5.68,4.61809,1943.99,0.1709423926548865,1
2023-09-15,0.882124,0.76404,0.548581,1.52327,1.286,5.8,5.68,4.64571,1975.05,0.1601596973725299,0
2023-09-22,0.858441,0.745458,0.537808,1.45234,1.23,5.79,5.68,4.60282,1949.25,0.1956077861174926,1
2023-09-29,0.86171,0.758837,0.570129,1.42397,1.246,5.77,5.68,4.61787,1915.6,0.1911852014073185,1
2023-10-06,0.900911,0.795255,0.565641,1.41925,1.318,5.7,5.84,4.57639,1870.43,0.1788163334917937,1
2023-10-13,0.958913,0.840593,0.551274,1.52957,1.423,5.68,5.84,4.53296,1974.56,0.2205640303774381,1
2023-10-20,0.992391,0.875525,0.543194,1.60128,1.512,5.67,5.84,4.46275,2028.92,0.2890091816997789,1
2023-10-27,1.04303,0.944647,0.541399,1.62178,1.593,5.65,5.84,4.46538,2103.73,0.2846629557487963,1
2023-11-03,1.08061,0.963973,0.559645,1.55952,1.639,5.64,5.54,4.45844,2177.29,0.2581746136209583,0
2023-11-10,0.984232,0.891874,0.566997,1.6068,1.624,5.76,5.54,4.4275,2141.09,0.2632626980209457,1
2023-11-17,1.07162,0.955794,0.590888,1.61389,1.734,5.81,5.54,4.38524,2228.28,0.2297847626642777,0
2023-11-24,1.04549,0.948356,0.58905,1.65408,1.722,5.83,5.54,4.36818,2228.01,0.2132549932642135,1
2023-12-01,1.11409,1.01822,0.595484,1.68166,1.78,5.84,5.21,4.32312,2285.98,0.2410349673567405,1
2023-12-08,1.11327,1.01674,0.623052,1.78962,1.737,5.85,5.21,4.33773,2306.05,0.2246389693800183,0
2023-12-15,1.10428,1.00633,0.612025,1.74549,1.646,5.82,5.21,4.33437,2320.45,0.1540668680149421,1
2023-12-22,1.13043,1.04274,0.601916,1.76283,1.7,5.88,5.21,4.33601,2346.7,0.1498649135571625,0
2023-12-29,1.13124,1.04721,0.604673,1.72895,1.66,5.88,5.21,4.34371,2342.99,0.1422739615499095,0
2024-01-05,1.11818,1.016,0.617538,1.67457,1.631,5.87,5.24,4.35146,2274.59,0.1118535141887718,1
2024-01-12,1.11082,1.01822,0.601916,1.74234,1.634,5.86,5.24,4.35942,2248.58,0.1080911641884292,0
2024-01-19,1.119,0.990718,0.584456,1.69506,1.549,5.86,5.24,4.35324,2200.91,0.1270911774617997,1
2024-01-26,1.13689,1.01971,0.577104,1.74234,1.572,5.86,5.24,4.36894,2223.47,0.1295903625403718,1
2024-02-02,1.23498,1.1022,0.614783,1.94487,1.735,5.85,5.36,4.31565,2350.44,0.1629444205850806,0
2024-02-09,1.20312,1.08809,0.561482,1.85739,1.695,5.86,5.36,4.32617,2309.39,0.1672786269290044,1
2024-02-16,1.24252,1.1245,0.566077,1.90389,1.953,5.88,5.36,4.34037,2371.05,0.1748897201770332,1
2024-02-23,1.30373,1.11855,0.584456,2.04258,2.119,5.85,5.36,4.30526,2476.82,0.1821179937558048,1
2024-03-01,1.29787,1.11262,0.592727,2.10326,2.124,5.85,5.4,4.31522,2424.7,0.1797548411675938,0
2024-03-08,1.23582,1.07471,0.610188,2.07647,2.127,5.86,5.4,4.30165,2351.65,0.1904491198661469,1
2024-03-15,1.28194,1.12079,0.623052,1.99372,2.238,5.85,5.4,4.30219,2350.97,0.1960968440101052,1
2024-03-22,1.33475,1.14161,0.669,1.9756,2.279,5.86,5.4,4.32142,2377.69,0.2068086365936616,1
2024-03-29,1.37499,1.16985,0.690137,2.07962,2.289,5.88,5.4,4.30633,2436.05,0.223833274324141,1
2024-04-05,1.39595,1.20105,0.696569,2.11351,2.291,5.86,5.67,4.27977,2470.75,0.2188892251840171,0
2024-04-12,1.33894,1.16092,0.675433,2.10089,2.125,5.86,5.67,4.28797,2446.16,0.2157239755097558,1
2024-04-19,1.36995,1.18768,0.682784,2.0535,2.1,5.86,5.67,4.3106,2464.04,0.2223088837953323,1
2024-04-26,1.42949,1.2388,0.737922,2.11453,2.096,5.87,5.67,4.31827,2479.1,0.1965364445985887,0
2024-05-03,1.39176,1.19828,0.710494,2.14854,2.122,5.86,5.67,4.3259,2470.52,0.1983910385951284,0
2024-05-10,1.26601,1.12965,0.734864,1.93229,1.992,5.86,5.67,4.30571,2523.05,0.2182619223679597,0
2024-05-17,1.2551,1.10815,0.747986,1.89305,1.96,5.85,5.67,4.26079,2574.96,0.1788977297289177,0
2024-05-24,1.27606,1.08747,0.722679,1.89916,1.904,5.85,5.67,4.25154,2528.8,0.1703494161605064,1
2024-05-31,1.30541,1.09656,0.740488,1.93229,1.89,5.85,5.67,4.27441,2485.53,0.167818991881964,0
2024-06-07,1.25258,1.06431,0.732989,1.86341,1.816,5.85,5.73,4.31488,2428.84,0.1580238899196962,0
2024-06-14,1.26013,1.06762,0.677687,1.80498,1.767,5.85,5.73,4.37897,2413.73,0.1692128001110682,1
2024-06-21,1.33307,1.11145,0.664564,1.91922,1.829,5.85,5.73,4.32622,2489.91,0.1883256203146481,1
2024-06-28,1.38421,1.15115,0.668314,1.97763,1.924,5.85,5.73,4.31122,2561.27,0.1874908400134486,0
2024-07-05,1.34313,1.13709,0.66925,1.93229,1.881,5.85,5.65,4.28277,2518.89,0.1620338100182767,1
2024-07-12,1.34816,1.16686,0.66925,1.96804,1.943,5.86,5.65,4.25258,2566.19,0.139398103500117,0
2024-07-19,1.32301,1.12137,0.672063,1.90264,1.937,5.86,5.65,4.28713,2476.38,0.1887805463675717,0
2024-07-26,1.30121,1.1007,0.685185,1.88346,1.86,5.86,5.65,4.27415,2407.15,0.1755685678553523,0
2024-08-02,1.22911,1.03868,0.615824,1.8015,1.693,5.85,5.28,4.29229,2339.16,0.2003528301911518,1
2024-08-09,1.20072,1.11559,0.627071,2.12064,1.632,5.86,5.28,4.31891,2258.52,0.2154085337208375,1
2024-08-16,1.3118,1.23467,0.631759,2.23312,1.815,5.86,5.28,4.26281,2421.06,0.2556284851331078,1
2024-08-23,1.35324,1.22971,0.657066,2.18516,1.822,5.85,5.28,4.2649,2401.25,0.25760368223864,1
2024-08-30,1.35852,1.21896,0.686123,2.23312,1.862,5.85,5.28,4.28204,2412.16,0.2373272065124982,0
2024-09-06,1.3215,1.16355,0.663628,2.04914,1.76,5.86,5.31,4.28232,2318.2,0.2327519589127078,1
2024-09-13,1.34266,1.16934,0.671126,2.10058,1.858,5.85,5.31,4.28048,2336.62,0.195666945228856,1
2024-09-20,1.30828,1.14619,0.699245,2.06483,1.911,5.85,5.31,4.2696,2279.98,0.214754864898996,1
2024-09-27,1.36735,1.17347,0.70112,2.12064,1.838,5.85,5.31,4.27648,2382.95,0.233716032497311,0
2024-10-04,1.26948,1.09326,0.673937,2.04914,1.698,5.85,5.6,4.31698,2291.53,0.2198617648600114,1
2024-10-11,1.36558,1.16189,0.694559,2.1407,1.778,5.87,5.6,4.29116,2333.75,0.1998607508485113,0
2024-10-18,1.355,1.14867,0.703932,2.12064,1.787,5.85,5.6,4.30573,2303.33,0.189468321440721,0
2024-10-25,1.31356,1.11394,0.700183,2.04477,1.682,5.85,5.6,4.34794,2245.25,0.1712327238110946,0
2024-11-01,1.31003,1.07837,0.696077,1.73697,1.558,5.85,5.66,4.36313,2205.47,0.1796988994615687,1
2024-11-08,1.30122,1.09822,0.681696,1.77185,1.619,5.84,5.66,4.32718,2298.3,0.219625261524092,0
2024-11-15,1.23157,1.0147,0.7095,1.76487,1.548,5.85,5.66,4.31717,2188.75,0.2423906998512478,0
2024-11-22,1.1875,0.987402,0.671149,1.71255,1.554,5.85,5.66,4.33579,2194.06,0.254030008197136,0
2024-11-29,1.22099,0.960941,0.671149,1.65326,1.47,5.85,5.66,4.29515,2191.12,0.2317699625098362,1
2024-12-06,1.33208,1.05356,0.71717,1.74046,1.542,5.87,5.73,4.26657,2310.0,0.22008272488848,1
2024-12-13,1.33472,1.02958,0.723882,1.73697,1.564,5.86,5.73,4.2622,2273.12,0.182287112272314,0
2024-12-20,1.30298,0.982447,0.672108,1.76487,1.516,5.85,5.73,4.26001,2200.39,0.1720431551118783,0
2024-12-27,1.30651,0.982447,0.651974,1.69512,1.522,5.85,5.73,4.27088,2204.19,0.1714371703495511,1
2025-01-03,1.31709,0.994849,0.665396,1.75441,1.531,5.84,5.94,4.26841,2237.57,0.1806282168631633,1
2025-01-10,1.32679,1.03785,0.682654,1.86602,1.565,5.83,5.94,4.26559,2257.16,0.146998462336156,1
2025-01-17,1.32855,1.03372,0.713335,1.85207,1.57,5.85,5.94,4.26134,2307.26,0.1785500815173064,1
2025-01-24,1.42641,1.09326,0.735388,1.94711,1.659,5.88,5.94,4.21124,2378.78,0.1514667432898344,1
2025-01-31,1.46167,1.13543,0.744017,1.98897,1.746,5.86,5.94,4.2191,2433.77,0.1435438455020202,1
2025-02-07,1.47401,1.16438,0.81305,2.11802,1.853,5.86,5.83,4.19324,2488.16,0.1815820823225848,1
2025-02-14,1.53485,1.22061,0.848524,2.03082,1.964,5.87,5.83,4.15957,2575.77,0.1606769001032987,1
2025-02-21,1.54983,1.24046,0.872494,2.04129,2.052,5.87,5.83,4.16337,2618.17,0.1972320612627203,0
2025-02-28,1.50927,1.15694,0.920434,2.06571,2.052,5.86,5.83,4.19529,2579.52,0.2284552134325512,1
2025-03-07,1.59479,1.19415,0.917557,2.16336,1.831,5.85,5.86,4.1728,2642.59,0.2792915674573588,1
2025-03-14,1.64328,1.25204,0.916599,2.1407,1.902,5.86,5.86,4.18583,2754.38,0.3078369442245346,0
2025-03-21,1.60096,1.20407,0.959743,2.08489,1.959,5.85,5.86,4.19427,2725.07,0.2947218738288964,1
2025-03-28,1.61331,1.22805,0.936733,2.14767,1.998,5.86,5.86,4.18021,2747.7,0.2812523412103612,0
2025-04-04,1.34707,1.05935,0.797709,1.90264,1.705,5.69,5.3,4.27061,2467.99,0.3541077335656344,1
2025-04-11,1.39996,1.12303,0.825514,2.02472,1.762,5.58,5.3,4.28054,2529.25,0.398799736634354,1
2025-04-18,1.48723,1.20159,0.880165,2.12761,1.9,5.49,5.3,4.27828,2643.52,0.4164489269776996,1
2025-04-25,1.60273,1.30414,0.949197,2.24009,2.068,5.42,5.3,4.27265,2793.7,0.4299108032871858,0
2025-05-02,1.57804,1.21069,0.915821,2.22005,2.068,5.36,5.41,4.27711,2811.07,0.4371009224811656,1
2025-05-09,1.6468,1.26214,0.958735,2.0132,2.039,5.19,5.41,4.23283,2842.14,0.3243036006476091,0
2025-05-16,1.53572,1.28596,0.9997,1.98776,2.025,5.25,5.41,4.26602,2810.35,0.2396186691475192,0
2025-05-23,1.4749,1.2484,1.00945,1.96798,1.973,5.22,5.41,4.25711,2716.88,0.2126790107164462,1
2025-05-30,1.49781,1.30428,1.03676,1.94537,2.044,5.22,5.41,4.24938,2771.86,0.2076788952822201,0
2025-06-06,1.37351,1.21451,1.02798,1.88319,1.931,5.21,5.53,4.29038,2699.85,0.1714326586251905,0
2025-06-13,1.39996,1.25024,0.973365,1.89638,1.913,5.22,5.53,4.27319,2707.86,0.2059725303852778,1
2025-06-20,1.40349,1.24291,0.986044,2.00378,1.878,5.22,5.53,4.26748,2735.44,0.2000891652553751,1
2025-06-27,1.46696,1.28779,0.990925,2.01037,1.931,5.24,5.53,4.24129,2815.66,0.2076118312138383,1
2025-07-04,1.53043,1.33358,1.01725,2.03298,1.963,5.07,5.34,4.24345,2864.98,0.2048758106096568,1
2025-07-11,1.54983,1.30885,1.02994,2.06218,1.923,5.03,5.34,4.26409,2860.93,0.188712699069163,1
2025-07-18,1.63622,1.39953,1.04456,2.10175,2.13,4.99,5.34,4.24503,2964.25,0.1886760350284441,1
2025-07-25,1.63887,1.43342,1.0904,2.15639,2.188,4.96,5.34,4.24942,2962.94,0.1431917202867172,0
2025-08-01,1.61506,1.41235,1.04456,2.29582,1.887,4.93,5.4,4.27233,2884.84,0.1818234698630099,1
2025-08-08,1.78212,1.71461,1.14405,2.38625,2.096,4.91,5.4,4.24614,3022.19,0.199169332749414,1
2025-08-15,1.89463,1.62668,1.18599,2.36176,2.161,4.88,5.4,4.25864,2949.71,0.2099793530353735,0
2025-08-22,1.67245,1.46914,1.20354,2.24683,2.005,4.85,5.4,4.26107,2880.55,0.264421123472671,0
2025-08-29,1.61573,1.41419,1.17135,2.12248,1.914,4.82,5.4,4.26304,2793.76,0.2569898086117291,0
2025-09-05,1.6214,1.39037,1.17038,2.13566,1.912,4.75,5.47,4.24993,2805.02,0.2284045532589857,1
2025-09-12,1.63558,1.38579,1.21427,2.1432,1.941,4.73,5.47,4.25466,2836.58,0.2401709120174044,1
2025-09-19,1.59776,1.37846,1.24743,2.13566,1.994,4.74,5.47,4.26243,2802.69,0.1722353794494634,1
2025-09-26,1.60438,1.36381,1.29229,2.13284,1.968,4.72,5.47,4.26751,2832.26,0.1606936516080146,1
2025-10-03,1.67623,1.39862,1.26986,2.13943,2.027,4.7,5.4,4.25285,2862.96,0.1473534313956802,1
2025-10-10,1.6838,1.42426,1.25524,2.13284,2.037,4.54,5.4,4.26447,2873.04,0.1145963919743584,0
2025-10-17,1.6942,1.42701,1.19378,2.10835,1.991,4.5,5.4,4.24093,2872.02,0.1231406692699122,1
2025-10-24,1.75281,1.47555,1.19378,2.19125,2.142,4.47,5.4,4.2434,2981.19,0.1309016172719797,0
2025-10-31,1.72256,1.37205,1.26483,2.19502,2.042,4.46,5.4,4.25523,2987.33,0.1569489358576857,0
2025-11-07,1.61005,1.39678,1.30238,2.06972,2.133,4.3,5.28,4.2395,2970.61,0.1648861365465655,1
2025-11-14,1.61194,1.38213,1.34981,2.13095,2.199,4.27,5.28,4.22551,2990.37,0.1567603194827249,0
2025-11-21,1.57696,1.38854,1.27471,2.1432,2.119,4.23,5.28,4.23845,2921.08,0.1726851741308222,1
2025-11-28,1.65543,1.44808,1.34388,2.22045,2.136,4.22,5.28,4.23596,3001.96,0.1722250606772932,0
2025-12-05,1.65354,1.41785,1.39428,2.15356,2.087,4.07,5.21,4.23062,2950.3,0.1660457658229671,1
2025-12-12,1.7358,1.49296,1.41799,2.14697,2.113,4.06,5.21,4.22404,3079.15,0.1687308000284195,1
2025-12-19,1.79914,1.50669,1.46444,2.19502,2.199,4.02,5.21,4.20528,3146.48,0.1425798453911947,0
2025-12-26,1.80576,1.48105,1.4595,2.18842,2.206,4.0,5.21,4.21614,3155.57,0.1416181820214959,1
2026-01-02,1.88044,1.52959,1.46839,2.23647,2.288,3.97,5.1,4.20863,3262.48,0.1553567489678394,0
2026-01-09,1.86815,1.52593,1.47234,2.28451,2.182,3.95,5.1,4.21183,3275.88,0.1782990921352923,0
2026-01-16,1.85397,1.50853,1.51384,2.28451,2.109,3.94,5.1,4.2202,3283.42,0.1760075123758298,1
2026-01-23,1.88801,1.50944,1.51483,2.3448,2.087,3.92,5.1,4.20786,3299.55,0.1882757741032193,1
2026-01-30,1.97971,1.56989,1.56029,2.48235,2.161,3.9,5.1,4.21132,3360.09,0.1947537525061087,1
2026-02-06,1.992,1.66698,1.50199,2.6425,2.215,3.88,4.99,4.21828,3392.41,0.1843007959190637,0
2026-02-13,1.9107,1.60836,1.42293,2.59822,2.107,3.86,4.99,4.20994,3359.49,0.198042314035057,1
2026-02-20,1.95419,1.58088,1.51286,2.66511,2.19,3.82,4.99,4.22191,3383.82,0.1870630830096901,0
2026-02-27,1.97688,1.53875,1.51878,2.61423,2.053,3.8,4.99,4.22189,3440.02,0.196865698781793,0
2026-03-06,1.80859,1.41968,1.33795,2.20538,1.861,3.77,5.58,4.27051,3262.33,0.2568043953287882,1
2026-03-13,1.74714,1.42701,1.3508,2.23081,1.921,3.83,5.58,4.27904,3274.54,0.2568922133973543,1
2026-03-20,1.72067,1.43708,1.3093,2.25437,2.069,3.83,5.58,4.27605,3248.12,0.2671500641305022,1
2026-03-27,1.74052,1.45998,1.32906,2.28263,2.149,3.86,5.58,4.28369,3268.55,0.2663817013385309,1
2026-04-03,1.81805,1.52868,1.38736,2.40321,2.302,3.85,5.58,4.27822,3433.65,0.2073293689585672,1
2026-04-10,2.0043,1.6853,1.48815,2.61141,2.543,3.84,5.58,4.24879,3596.84,0.2134210857868249,1
2026-04-17,2.06008,1.72652,1.54546,2.67641,2.552,3.87,5.58,4.22325,3700.6,0.2025722768999304,0
2026-04-24,1.95041,1.60378,1.43973,2.538,2.3,3.84,5.58,4.24101,3556.91,0.1892119887151702,0
2026-05-01,1.91164,1.53875,1.431,2.391,2.267,3.84,5.74,4.2445,3487.99,0.183574064172879,1
2026-05-08,1.91164,1.5415,1.44,2.471,2.187,3.84,5.74,4.23804,3535.94,0.1739024769655085,1
2026-05-15,1.92393,1.54699,1.396,2.533,2.325,3.86,5.74,4.24825,3545.38,0.2172670133562531,1
2026-05-22,2.00997,1.58913,1.46,2.58,2.304,3.86,5.74,4.2383,3641.19,0.2356908639911772,1
2026-05-29,2.03266,1.61386,1.486,2.775,2.438,3.86,5.74,4.23038,3686.96,0.2431231308355821,0
2026-06-05,1.94001,1.54058,1.486,2.742,2.423,3.85,5.51,4.24384,3607.79,0.2400749471845057,1
2026-06-12,2.0648,1.661,1.512,2.977,2.695,3.86,5.51,4.24487,3713.88,0.2180132111155208,1
2026-06-19,2.07804,1.715,1.652,2.906,2.733,3.84,5.51,4.25788,3678.84,0.1938318903036896,0
2026-06-26,2.04495,1.667,1.629,2.816,2.615,3.86,5.51,4.28893,3572.3,0.1977943406699717,1
2026-07-03,2.07709,1.699,1.726,2.868,2.675,3.83,5.5,4.28914,3674.68,0.1841993854572476,1
2026-07-10,2.22741,1.78,1.681,2.994,2.725,3.85,5.5,4.32949,3769.5,0.181662474816647,0
2026-07-17,2.10735,1.668,1.628,2.821,2.605,3.82,5.5,4.33869,3766.41,0.1623749068055058,0
2026-07-24,2.10356,1.703,1.589,2.73,2.484,3.79,5.5,4.31711,3826.08,0.1357521645599753,1
2026-07-31,2.20851,1.96,1.667,2.929,2.462,3.82,5.5,4.30807,3920.26,0.1346762220973582,1
2026-08-07,2.275,2.019,1.727,2.942,2.577,3.84,5.5,4.29775,4000.25,0.1256208288473364,1
2026-08-14,2.483,2.069,1.733,2.959,2.606,3.83,5.5,4.307,4032.0,0.1284626776752091,0
2026-08-21,2.548,2.066,1.721,2.945,2.524,3.83,5.5,4.31412,3995.19,0.142124472024347,0
2026-08-28,2.537,2.04,1.749,2.929,2.466,3.83,5.5,4.34023,3993.7,0.1554922845104301,1
2026-09-04,2.613,2.107,1.768,2.943,2.565,3.8,5.5,4.31196,4090.27,0.1529269889959065,1
2026-09-11,2.694,2.134,1.72,2.949,2.666,3.84,5.5,4.32377,4139.25,0.1527423805621764,0
