0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.673,-0.078,0.0705,-0.79,0.131,0.089,-0.614,0.014,-0.0615,-0.0115,0.1765,-0.167,0.3645,-0.085,0.1375
-0.8185,0.1205,0.062,-0.436,-0.0355,-0.038,0.017,0.0245,0.1835,-0.0065,0.055,0.189,0.5475,0.0975,-0.0535
-0.232,0.0435,0.668,-0.207,0.0455,0.649,0.0395,-0.0035,0.668,0.008,-0.0025,0.679,0.4155,0.35,0.521
0.034,0.045,0.8135,-0.313,0.0335,0.754,0.0315,0.021,0.7965,0.004,0.024,0.818,0.299,0.1145,0.7555
-0.3025,0.039,0.5945,-0.074,0.011,0.622,-0.331,-0.0015,0.5775,0.003,0.019,0.632,0.5285,0.165,0.495
-0.6115,0.1535,0.2915,-0.691,0.019,0.255,-0.5505,0.0055,0.341,-0.2155,0.106,0.4095,0.764,0.1695,0.202
-0.481,0.2175,0.4415,-0.717,0.0395,0.3355,-0.7485,-0.0075,0.2725,-0.1285,0.184,0.502,0.777,0.2295,0.236
-0.4795,0.311,0.439,-0.881,-0.0755,-0.0755,-0.644,0.037,0.4445,-0.057,0.0965,0.613,0.423,-0.0985,0.5565
-0.636,0.169,0.1885,-0.488,0.017,-0.1645,-0.5665,0.01,0.2265,-0.035,0.0475,0.27,0.332,0.0185,0.253
-0.6365,0.0635,0.07,-0.043,0.0355,0.0815,-0.121,0.06,-0.014,0.0175,0.0145,-0.018,0.323,0.0135,-0.004
-0.602,0.359,-0.1465,-0.285,-0.1535,-0.425,-0.444,0.032,0.469,0.0015,0.0865,0.5595,0.379,-0.0885,0.5275
-0.6125,0.237,-0.0165,-0.4205,-0.1455,-0.0575,-0.72,0.0035,0.192,0.0085,0.006,0.2865,0.023,0.0015,0.2875
-0.5785,0.2295,0.034,-0.414,-0.151,-0.0585,-0.6495,0.0235,0.1955,-0.011,0.0835,0.274,0.3285,0.0685,0.244
-0.84,0.252,-0.042,-0.608,-0.154,0.512,-0.867,0.0435,0.179,0.0185,0.0265,0.711,0.025,-0.002,0.6875
-0.799,0.302,0.261,0.189,-0.652,0.2605,-0.849,0.032,0.266,0.0165,-0.0095,0.7915,0.615,0.1195,0.6135
-0.618,0.1555,0.676,-0.073,-0.885,0.1655,0.0125,-0.013,0.964,0.012,0.011,0.9865,0.9415,0.2085,-0.2005
-0.88,0.0755,-0.0045,-0.0025,0.035,0.6995,-0.337,0.0205,0.6505,0.0085,-0.009,0.715,0.6255,0.1955,-0.475
-0.865,0.0845,-0.073,0.019,0.034,0.5145,-0.457,-0.0015,0.4475,0.0535,0.0095,0.5225,0.384,0.1115,-0.419
-0.717,0.17,-0.3465,0.2545,-0.6315,0.1975,-0.694,0.0105,0.4645,0.047,0.0345,0.7325,-0.2035,-0.048,-0.632
-0.866,0.058,-0.1635,0.02,-0.5955,0.6645,-0.7555,0.014,0.4815,0.0195,0.049,0.93,0.528,0.21,-0.721
-0.823,0.057,-0.3185,-0.0155,-0.2015,0.952,-0.3635,-0.0145,0.8655,0.0065,0.032,0.98,0.1765,-0.102,-0.8895
-0.425,0.2205,-0.754,-0.1195,-0.329,0.8885,-0.7315,0.0215,0.512,-0.007,0.03,0.9835,-0.1215,0.0885,-0.8925
0.092,0.0695,-0.905,0.0045,0.0185,0.948,-0.637,0.0005,0.6465,0.0,-0.002,0.969,0.1005,0.001,-0.8995
-0.437,0.248,-0.7535,0.1445,-0.6155,0.6915,-0.5975,0.029,0.6915,0.012,0.0135,0.9735,0.389,-0.1425,-0.816
-0.224,0.242,-0.8315,0.6135,-0.271,0.699,-0.0815,0.0025,0.9075,0.031,0.0215,0.9505,-0.3315,0.208,-0.774
0.1805,0.0015,-0.6595,0.703,-0.276,0.452,-0.1795,-0.0025,0.678,0.0415,0.0185,0.731,-0.3365,0.0635,-0.598
-0.67,0.01,-0.3685,-0.0555,-0.21,0.595,-0.817,0.031,0.2765,0.058,0.0115,0.662,0.8465,-0.102,-0.3065
-0.6885,-0.095,0.216,-0.36,0.3465,-0.0185,-0.8815,0.0375,0.0335,-0.0175,0.2045,-0.329,0.6315,0.06,0.275
-0.6675,0.077,-0.076,-0.0755,-0.0125,-0.127,-0.5455,0.051,-0.0925,0.018,0.0115,0.1945,0.0375,0.0145,-0.1595
-0.8415,0.0995,0.0535,-0.144,-0.012,-0.05,-0.6545,0.06,-0.021,0.03,0.0315,0.1425,0.157,-0.005,-0.093
-0.674,-0.036,0.0065,-0.2405,0.0915,0.206,-0.394,0.031,0.191,0.0025,0.0575,-0.1755,0.2495,0.0875,0.177
-0.396,0.1185,0.2045,-0.3315,-0.075,-0.073,0.113,0.028,-0.18,0.031,-0.01,0.2255,0.3415,-0.1025,-0.087
0.04,0.038,0.3385,-0.661,-0.1065,0.1655,0.195,0.0685,-0.28,0.0155,0.0155,0.335,0.422,-0.2325,-0.09
-0.062,0.0455,0.031,-0.708,0.065,0.018,-0.699,0.013,0.055,0.033,0.0165,-0.0005,-0.4715,0.04,0.0435
-0.085,0.082,0.189,-0.67,-0.009,-0.018,0.984,0.02,-0.014,0.0135,0.0075,0.177,-0.2735,-0.029,-0.0855
0.0395,0.0565,-0.2305,-0.7265,0.184,0.008,0.976,0.0195,0.033,0.023,0.0,-0.251,-0.4535,0.1765,0.1985
-0.0175,0.082,0.5275,-0.766,-0.0915,-0.1785,0.915,0.0285,-0.171,-0.015,0.021,0.519,-0.615,-0.3205,-0.0335
0.0575,0.0315,-0.0075,-0.889,0.0315,0.0295,0.6255,0.061,0.0595,0.02,0.028,-0.0285,-0.2955,0.0665,0.074
0.0275,0.0425,0.9745,-0.39,-0.0055,0.8685,0.617,0.0715,-0.7175,-0.0095,0.0025,0.987,-0.1965,-0.7605,0.4755
0.042,0.0275,0.9795,-0.7935,-0.3575,0.2675,0.1685,0.0855,-0.902,0.0075,-0.0125,0.9815,-0.171,-0.827,-0.21
0.0325,0.0295,0.9485,-0.2055,-0.141,0.8775,-0.192,0.084,-0.8185,0.0075,-0.0035,0.9475,0.011,0.024,0.918
-0.275,0.038,0.8945,0.0585,0.0025,0.9375,-0.5225,0.0345,-0.663,-0.0085,0.029,0.954,-0.0115,0.035,0.9315
-0.243,0.6855,0.654,-0.491,-0.7445,0.2,-0.31,0.0745,-0.8245,0.036,0.0035,0.9875,0.441,-0.7955,-0.23
0.7615,0.044,-0.028,-0.013,0.0375,-0.045,0.4595,0.049,-0.061,0.0155,0.014,0.1155,-0.263,0.077,-0.0225
0.2565,0.018,0.4765,-0.251,0.1695,0.4375,0.9615,0.06,-0.06,0.024,-0.006,-0.4035,-0.3075,-0.3185,0.243
0.9435,0.1335,-0.0655,-0.3495,-0.3145,-0.0945,0.9095,0.031,-0.181,0.015,-0.0955,0.4545,-0.325,0.365,-0.107
0.1415,-0.2225,-0.826,-0.0955,0.839,-0.325,0.0585,-0.0055,0.904,-0.008,0.025,0.927,0.068,0.1245,0.8975
-0.1185,0.133,-0.894,-0.0365,0.483,-0.7845,0.05,0.0165,0.954,-0.009,0.0285,0.977,0.2635,0.453,0.829
-0.002,-0.5395,0.1625,-0.3265,-0.043,-0.508,0.04,0.0145,-0.5235,0.049,0.0155,-0.5655,0.084,-0.0335,-0.521
0.336,0.3315,-0.0685,-0.686,0.0375,0.206,0.046,0.0135,0.3465,0.025,0.0055,0.34,0.05,0.0305,0.345
0.8565,0.4235,-0.1255,-0.529,0.221,0.6225,0.0745,0.009,0.805,0.002,0.025,0.8235,0.0375,0.009,0.7925
0.6635,0.5165,0.3195,-0.213,0.277,0.701,0.5225,0.019,0.6625,0.005,0.0205,0.778,0.6105,0.026,0.61
0.0165,0.185,-0.062,0.3145,0.1215,0.168,0.48,0.005,0.167,0.035,0.027,0.2005,0.669,-0.0015,0.1415
0.2065,0.819,-0.378,0.1195,0.338,0.87,0.7,0.0015,0.6665,0.0075,0.0155,0.935,0.9485,0.0595,0.2785
0.363,0.5055,-0.473,0.011,0.005,0.777,0.6995,0.0275,0.5575,0.025,0.006,0.795,0.9655,0.004,0.1625
0.926,0.3655,-0.0995,0.028,-0.0055,0.832,0.51,-0.0005,0.73,-0.006,-0.0025,0.8505,-0.519,-0.008,0.68
-0.0835,0.0935,-0.0055,-0.1025,-0.0175,0.037,0.486,0.027,0.0615,0.0085,0.0285,0.0765,-0.872,0.0275,0.012
0.923,0.3565,-0.1125,0.0415,0.0045,0.967,0.9545,0.0105,-0.2205,0.0095,-0.0085,0.9825,-0.415,-0.0165,0.8535
0.76,0.0775,0.634,0.0455,0.031,0.968,0.028,-0.0235,0.9625,0.055,0.0225,0.983,-0.702,-0.038,0.601
0.017,0.0175,0.803,0.637,-0.184,0.5795,0.029,-0.004,0.782,0.013,0.046,0.81,-0.445,0.159,0.6645
0.4525,0.5725,0.6525,0.2745,-0.8775,0.0315,0.0365,-0.007,0.955,0.0285,0.018,0.982,-0.5775,0.209,0.702
0.628,0.1535,0.762,0.4355,-0.6095,0.6255,0.4175,-0.015,0.8795,0.019,-0.0085,0.9785,0.0095,0.029,0.949
0.0255,0.041,0.7745,0.475,-0.0225,0.651,0.0675,0.001,0.7525,0.035,0.013,0.767,0.0375,0.029,0.7415
0.0285,0.0235,0.875,0.175,0.0185,0.8465,0.3,0.0065,0.8215,0.0225,0.006,0.8765,-0.036,0.043,0.845
0.6795,0.14,0.493,0.114,-0.0475,0.6765,0.111,0.0085,0.68,0.01,-0.002,0.6965,0.013,0.102,0.67
0.6635,0.2305,0.664,0.056,-0.0595,0.892,0.036,-0.015,0.896,-0.001,0.03,0.917,-0.0145,0.0855,0.895
0.687,0.507,0.5265,0.057,-0.003,0.919,0.2105,-0.002,0.897,0.01,0.0025,0.939,0.0035,0.1065,0.9145
-0.343,0.053,0.056,-0.3455,0.036,0.0285,0.797,0.0495,0.0185,0.053,0.0185,0.0295,-0.1865,0.0055,0.0515
-0.2755,0.4765,-0.411,-0.876,-0.1015,0.0655,0.4125,0.0095,0.653,-0.006,0.022,0.7125,0.05,0.5195,0.482
0.091,0.677,0.08,0.5405,0.5625,-0.0255,0.0675,-0.011,0.6415,0.017,0.0185,0.657,0.0115,0.0425,0.632
0.431,0.7495,0.2235,0.258,0.374,-0.6875,0.0575,-0.015,0.8215,0.0105,0.014,0.843,0.017,0.031,0.822
-0.109,0.1675,-0.743,0.868,0.3835,0.1105,-0.0735,0.114,0.813,0.0145,0.0295,0.8405,0.0385,0.433,0.6905
-0.2915,0.169,-0.656,0.339,0.7215,0.0715,-0.1525,0.254,0.7265,0.011,0.0055,0.7805,0.016,0.565,0.522
-0.034,0.602,-0.4475,0.0235,-0.072,-0.7115,0.0535,0.0035,0.7695,0.0165,0.0325,0.788,-0.1945,0.002,0.7415
0.2395,0.6915,-0.2615,-0.0745,-0.2955,-0.602,-0.052,0.11,0.7635,0.0045,-0.0155,0.789,-0.5475,-0.118,0.594
-0.0255,0.6195,-0.689,-0.0315,-0.4235,-0.7655,-0.36,-0.7235,0.4045,0.024,0.025,0.9855,-0.8405,-0.206,0.177
0.073,-0.0085,-0.5615,-0.5195,-0.264,-0.3355,-0.1475,-0.2315,0.547,0.037,0.0325,0.625,-0.4765,-0.096,-0.4395
-0.0405,0.335,-0.7135,-0.127,-0.7195,-0.235,-0.3755,-0.6065,0.3415,0.0135,-0.0015,0.8515,-0.881,0.1025,-0.0375
0.761,0.658,0.0655,-0.3625,-0.783,0.283,-0.153,-0.304,0.877,0.011,-0.0085,0.991,-0.626,0.1105,0.7015
0.621,0.685,-0.3405,-0.419,-0.7625,-0.1115,-0.3675,-0.681,0.4905,0.037,0.0275,0.984,-0.569,0.1165,0.76
0.928,0.0535,0.344,-0.038,-0.8625,0.3515,-0.408,-0.7435,0.309,0.0135,0.0005,0.9905,0.0195,0.0145,0.9545
0.183,0.91,-0.1955,-0.0425,-0.5035,-0.6745,-0.012,-0.123,0.932,0.0,0.03,0.97,0.044,0.033,0.943
-0.1585,0.5385,-0.1025,-0.121,-0.048,-0.478,-0.345,-0.364,0.2975,0.0365,0.0105,0.575,-0.6995,0.352,0.102
0.076,0.0645,0.7185,0.009,-0.4035,0.535,-0.349,-0.475,0.3965,0.016,0.018,0.709,-0.5095,0.3195,0.47
-0.092,0.376,0.2495,-0.47,-0.2645,0.153,0.038,0.0175,0.4075,0.0135,-0.0055,0.41,-0.5875,0.233,0.231
-0.714,0.303,0.088,-0.1725,-0.1255,-0.38,-0.357,-0.3275,0.2225,0.032,-0.015,0.5085,-0.6635,0.2945,0.1675
-0.5625,0.353,0.337,-0.254,-0.2275,-0.4015,0.0705,0.048,0.569,0.027,0.0265,0.5845,0.9885,0.0705,0.035
-0.7625,0.076,0.0745,-0.441,0.015,0.0355,0.0555,0.0035,0.0355,0.0225,0.059,0.028,0.9185,0.031,-0.011
-0.239,0.018,-0.0015,-0.271,0.0775,0.083,0.03,0.041,-0.028,0.039,0.0125,-0.029,0.954,0.0035,0.02
-0.4145,0.318,0.481,-0.121,-0.253,-0.4755,0.0455,-0.0105,0.6165,0.04,0.0275,0.6345,0.9575,0.0155,-0.111
-0.6255,0.2765,0.2055,0.08,0.0185,-0.3885,0.737,0.029,0.315,0.024,0.009,0.462,0.9475,0.023,-0.08
-0.5975,0.0825,0.2855,0.278,0.1435,-0.252,0.955,0.039,0.0555,-0.025,0.1105,0.368,0.769,0.0275,-0.21
-0.708,0.1025,0.0215,0.5925,-0.0505,0.096,0.9435,0.0305,0.031,0.078,0.0175,-0.0975,0.1555,0.0255,0.1145
-0.6045,-0.045,0.1155,0.308,0.108,-0.1195,0.936,0.0325,-0.044,0.0335,-0.061,0.2095,0.3405,0.0335,-0.1495
-0.0495,-0.125,0.1525,0.5275,0.137,-0.0915,0.795,0.0225,0.115,0.029,0.0325,0.207,-0.409,0.031,-0.1265
0.192,0.332,-0.721,0.1595,-0.758,0.2155,0.349,0.0495,-0.7315,0.0305,0.028,-0.822,0.2675,0.0725,0.816
0.219,-0.495,0.513,-0.245,0.544,-0.473,0.6615,0.0365,0.603,0.021,0.045,0.7815,-0.3575,0.034,-0.646
0.245,-0.268,0.777,-0.3925,0.763,0.0915,0.9475,0.039,0.2465,0.0235,0.0115,0.863,-0.2505,0.033,-0.743
0.084,0.0435,0.979,0.1885,0.2775,-0.862,0.9255,0.04,-0.3165,0.003,-0.0085,0.983,-0.3655,-0.261,-0.774
0.032,0.041,0.9825,-0.397,-0.634,-0.4755,0.908,0.039,0.4435,0.01,0.0055,0.986,-0.4085,-0.2465,-0.7215
0.3425,-0.495,0.6865,-0.037,-0.0615,-0.8625,0.9445,0.0445,-0.2645,0.007,0.004,0.945,-0.6355,-0.454,0.3755
0.0365,-0.429,0.8615,-0.3165,-0.3865,-0.736,0.821,0.054,-0.5295,0.031,0.009,0.9875,-0.7115,-0.474,-0.09
0.0125,-0.1955,0.941,-0.124,-0.2385,-0.8805,0.962,0.042,0.2175,0.0155,-0.0055,0.9855,0.0015,-0.0305,-0.908
0.5675,-0.574,0.295,0.381,0.232,-0.704,0.652,0.0725,-0.599,0.0305,-0.0095,0.866,-0.341,-0.3105,-0.6475
0.6915,-0.42,0.4375,0.8195,0.215,-0.463,-0.0045,0.051,-0.8195,-0.0025,0.0145,0.904,-0.4685,-0.419,-0.5225
0.59,-0.299,0.5125,0.945,0.1295,0.1635,-0.4945,0.0675,-0.539,-0.0405,0.104,0.756,-0.6195,-0.476,-0.0305
0.8395,-0.3565,-0.0475,0.977,0.133,-0.0065,0.4325,0.0685,-0.644,0.0125,-0.1375,0.766,-0.6085,-0.479,-0.0215
0.0405,-0.6955,0.539,-0.0465,-0.553,-0.6695,0.447,0.0715,-0.7785,-0.013,0.0065,0.9385,-0.8515,-0.23,0.0105
0.0215,0.042,0.878,-0.3535,0.732,0.336,0.8925,0.0425,0.3945,0.0385,0.0215,0.881,0.866,0.2955,-0.313
0.008,0.0415,0.852,-0.3185,0.191,0.7725,0.981,0.03,-0.0705,0.018,-0.0215,0.853,0.292,0.138,0.79
-0.0725,0.2205,0.9455,-0.0395,0.362,0.8855,0.818,0.014,0.547,0.0495,-0.0295,0.964,0.4955,0.181,0.777
-0.8665,0.054,0.2295,0.3775,0.8095,0.404,0.972,0.0485,0.1935,0.01,0.013,0.9825,0.9085,0.336,0.1385
0.0275,0.0435,-0.5725,0.3295,0.0595,-0.5575,0.658,0.0235,0.469,-0.003,0.0145,0.64,-0.22,0.044,-0.548
0.1715,0.089,-0.0495,0.3165,0.029,-0.0515,0.458,0.005,0.104,0.0485,-0.0005,0.132,-0.6755,0.0385,-0.0295
0.208,0.665,-0.466,-0.192,0.046,-0.748,0.784,0.0155,0.5065,0.028,0.0455,0.85,-0.281,0.0295,-0.721
-0.0585,-0.169,0.3425,0.3325,0.0155,0.3795,0.9555,0.03,0.078,0.014,0.049,-0.361,-0.462,0.028,0.328
0.079,0.039,-0.311,0.6865,0.0895,-0.244,0.7955,0.011,-0.2035,0.0065,0.035,0.37,0.657,0.035,-0.245
0.014,-0.2355,-0.4165,-0.033,0.216,-0.477,0.784,0.048,-0.306,0.0245,0.021,0.5865,0.982,0.0265,-0.082
-0.041,0.2145,-0.515,-0.178,0.0025,-0.509,0.9585,0.0635,0.159,0.0525,0.006,0.599,0.1085,0.011,0.578
0.0415,0.1035,-0.897,-0.2735,0.7135,-0.54,0.808,0.061,-0.5245,0.0285,-0.0095,0.9655,0.049,0.0315,0.936
-0.7505,0.4465,-0.222,-0.346,-0.677,0.5265,0.051,-0.0035,0.9575,0.0085,-0.0105,0.9795,0.045,0.043,0.955
