0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.865,0.0445,0.0305,0.096,0.008,0.0405,0.24,0.0065,0.034,0.974,0.029,0.0165,-0.3715,0.0175,0.03
0.4755,0.3885,0.372,0.0705,0.047,-0.524,0.653,-0.393,-0.0065,0.9475,0.0305,-0.1135,-0.1155,-0.1005,0.5185
0.75,-0.123,0.0035,-0.0155,0.0005,0.36,0.16,0.334,0.046,0.952,0.011,0.1,0.474,0.14,-0.2315
0.0735,0.2785,0.2565,0.0595,0.044,-0.2665,0.2485,-0.218,0.1445,0.9165,0.0065,-0.08,0.346,-0.0365,0.2765
0.0745,0.3755,0.2415,0.0155,0.036,-0.323,0.0015,-0.325,-0.0655,0.8995,-0.0515,-0.0605,0.6,-0.1185,0.2365
0.4255,-0.6885,0.375,0.0255,0.003,0.938,-0.2325,0.858,0.3035,0.9825,0.0595,0.0905,0.612,0.5225,0.504
-0.101,-0.6205,0.569,0.0155,0.039,0.9105,-0.187,0.8065,0.2995,0.9885,0.0605,0.0915,0.549,0.217,0.6925
0.3615,-0.7945,0.29,0.009,0.0035,0.974,-0.104,0.9385,0.0035,0.9785,0.114,0.0905,0.756,0.274,0.5425
0.691,-0.344,-0.086,-0.025,0.03,0.6115,0.1435,0.5695,-0.1035,0.973,0.0455,0.133,0.8985,0.17,0.1365
0.4205,-0.462,0.042,-0.015,0.017,0.61,0.1245,0.511,-0.25,0.9795,0.038,0.1095,0.9025,0.2045,0.1295
0.6185,0.1995,0.046,-0.057,0.0325,-0.1545,0.251,-0.1485,0.104,0.972,0.0415,-0.0235,0.585,0.079,-0.123
0.634,0.618,0.178,-0.006,0.05,-0.696,0.1175,-0.676,0.184,0.9555,0.011,-0.133,0.5495,0.187,-0.5345
0.3965,0.793,0.4435,0.0445,0.0405,-0.8805,0.285,-0.827,-0.136,0.9245,-0.12,-0.2465,0.542,0.29,-0.696
0.064,0.4705,0.739,0.023,0.0165,-0.776,0.287,-0.7265,0.1605,0.9475,-0.1635,-0.0935,0.5805,0.2355,-0.585
0.2375,0.2775,0.344,-0.021,-0.0075,-0.36,0.2765,-0.2865,0.1815,0.923,-0.079,-0.0825,0.273,0.0535,-0.341
0.02,0.319,0.2895,0.017,0.0195,-0.3245,0.3195,-0.2865,0.185,0.9205,-0.0705,-0.0675,0.607,0.008,-0.245
0.092,-0.3715,-0.416,0.0195,0.021,0.67,0.019,0.4465,-0.4245,0.9745,0.106,0.0705,0.336,0.046,0.6035
0.2695,-0.2245,-0.1265,0.0005,0.004,0.3785,0.0505,0.277,-0.1785,0.861,0.196,0.0365,0.797,0.037,0.2165
-0.4105,-0.0535,0.052,-0.032,0.0365,0.181,-0.0975,0.165,0.068,0.889,0.087,-0.0175,0.884,0.0035,-0.055
-0.533,-0.309,-0.618,0.0285,-0.0075,0.981,-0.211,0.93,0.0195,0.923,0.3585,0.0535,0.5385,0.0685,-0.7835
-0.3615,-0.4355,-0.6745,0.017,0.0015,0.9885,-0.1725,0.9395,-0.102,0.8125,0.5705,0.138,0.2565,0.0495,-0.8875
-0.206,-0.0035,-0.1825,0.0395,0.0225,0.265,-0.0575,0.256,-0.07,0.858,0.1545,0.048,-0.3605,0.01,-0.186
0.352,-0.298,-0.51,0.0435,0.016,0.7375,-0.1995,0.591,-0.315,0.8955,0.3425,-0.0265,0.3895,0.0385,-0.609
0.512,0.1775,-0.7655,0.022,0.0315,0.957,-0.253,0.9015,-0.0135,0.8995,0.3995,-0.141,0.075,-0.042,-0.8805
0.079,0.0355,-0.831,0.027,0.0405,0.907,0.03,0.7975,-0.3775,0.9275,0.3355,-0.096,-0.2075,0.1385,-0.797
-0.3865,0.1765,-0.7955,0.0325,0.016,0.981,-0.0915,0.9055,-0.296,0.833,0.538,-0.0925,-0.045,0.023,-0.9035
0.0445,0.0555,-0.6265,0.024,0.0345,0.698,0.0205,0.682,-0.1795,0.86,0.3835,-0.025,0.203,-0.1045,-0.621
0.2,0.115,-0.655,0.005,0.03,0.731,0.184,0.6825,0.1645,0.716,0.489,-0.0125,-0.3905,0.2055,-0.5525
0.4415,0.2795,-0.417,0.021,0.0285,0.606,0.0515,0.575,0.1005,0.7405,0.421,0.053,-0.4545,0.123,-0.418
-0.0455,-0.1715,-0.795,0.002,0.0365,0.894,-0.177,0.6645,-0.491,0.9015,0.3695,0.1035,0.698,-0.2665,-0.549
-0.004,0.001,-0.0805,0.0235,0.037,0.1745,0.1255,0.114,-0.0775,0.868,0.0955,0.0815,0.476,-0.021,-0.1155
0.014,0.337,0.8515,0.054,0.0325,-0.832,0.085,0.105,0.885,0.902,-0.2435,-0.162,-0.1045,-0.0115,0.849
0.035,0.589,0.5185,0.0365,0.0155,-0.6715,0.0365,-0.016,0.7385,0.892,-0.1785,-0.185,0.0445,0.0915,0.696
0.169,0.805,0.275,0.0345,0.025,-0.767,0.051,0.1995,0.7885,0.882,-0.173,-0.244,0.156,0.3215,0.7135
0.6595,0.4685,-0.0205,0.0535,0.0585,-0.567,-0.0845,0.415,0.4875,0.9285,-0.1595,-0.0985,0.2295,0.368,0.4775
0.721,-0.128,0.328,0.015,0.0185,0.4625,0.066,-0.2815,-0.268,0.9475,0.1105,0.114,0.301,-0.335,-0.229
0.8925,0.056,0.0615,0.049,0.0335,0.0345,0.1565,0.038,0.0345,0.928,0.033,0.0175,-0.454,0.0095,0.0005
0.7,0.3415,-0.13,-0.024,0.0245,-0.5145,-0.4865,0.4415,-0.067,0.937,-0.037,-0.1375,-0.191,0.168,0.488
0.508,0.076,0.039,-0.0675,0.054,0.0075,-0.4625,0.088,0.0345,0.902,0.0105,0.0095,-0.413,0.0605,0.034
0.741,0.2385,-0.214,-0.142,0.0465,-0.424,-0.302,0.472,0.024,0.9705,-0.001,-0.044,-0.5865,0.339,0.1885
0.4555,0.044,0.058,0.0015,0.0305,0.0675,-0.176,0.0085,0.0055,0.926,0.0525,0.0605,-0.2025,0.035,-0.0195
0.7845,-0.0005,0.5605,0.0525,0.0305,0.877,0.307,-0.6935,-0.316,0.9805,0.0,-0.1135,-0.2615,-0.7225,0.247
0.783,0.042,0.171,0.08,0.017,0.259,0.2635,-0.1145,-0.131,0.9665,0.059,-0.035,-0.218,-0.1485,-0.064
0.7145,-0.2795,0.62,-0.0015,0.026,0.9435,0.192,-0.296,-0.797,0.9725,0.1815,-0.0865,-0.0805,-0.2065,0.8695
0.7645,-0.453,0.3755,0.0085,0.0255,0.987,0.087,-0.0595,-0.9045,0.9835,0.0275,-0.1075,-0.053,-0.2205,0.9155
0.0505,-0.133,0.0185,-0.001,0.0025,0.224,-0.1145,-0.023,-0.143,0.9405,0.0965,-0.0235,0.2905,-0.147,-0.057
0.0335,-0.179,0.9055,0.016,0.0005,-0.882,-0.5765,-0.2995,0.5895,0.3735,-0.107,-0.7775,-0.2115,-0.592,0.5795
0.0155,0.21,0.8915,0.027,0.027,-0.8325,-0.714,-0.2975,-0.291,0.501,-0.04,-0.6975,-0.2205,-0.6825,0.3645
0.3745,-0.0835,0.2275,-0.034,0.026,-0.219,-0.786,-0.065,0.077,0.2905,0.0185,-0.196,-0.2695,-0.208,0.093
0.071,0.1535,0.4355,0.0155,0.038,-0.355,0.0545,0.0325,-0.354,0.1015,0.022,-0.337,0.0815,-0.036,-0.335
-0.4885,0.0175,0.702,0.046,0.0165,-0.7685,0.0495,0.0025,-0.766,0.0645,0.0315,-0.738,0.2425,-0.3325,-0.6655
-0.876,0.112,0.114,0.02,0.018,0.888,0.023,0.073,0.873,0.402,0.3605,0.728,0.0835,0.122,0.8505
0.661,-0.386,0.0065,0.0255,0.0185,0.623,0.052,0.0295,0.614,0.215,0.174,0.5725,0.0105,0.0435,0.595
0.2335,-0.651,0.0865,0.0345,0.037,0.753,0.0425,0.0335,0.744,0.1635,0.1005,0.736,0.028,0.0685,0.725
0.589,-0.528,0.4635,0.031,0.0115,0.8855,0.3505,0.23,0.799,0.184,0.1,0.856,0.5795,0.0765,0.6995
0.226,-0.571,-0.1935,-0.0135,0.053,0.7225,0.1365,0.292,0.675,0.3545,0.0935,0.652,0.6415,0.035,0.545
-0.821,-0.164,-0.116,-0.0195,0.003,0.9095,0.239,0.4925,0.7445,0.1075,0.045,0.887,0.9205,0.0095,0.2855
-0.433,0.7675,-0.312,0.0075,0.0355,0.9785,0.407,0.461,0.8005,0.17,0.1475,0.9425,0.958,0.044,0.2515
-0.7935,0.429,0.1345,0.0355,0.027,0.9835,0.4115,0.161,0.8845,0.0985,0.1475,0.962,-0.492,0.0905,0.7625
-0.5885,0.0295,-0.355,0.0145,0.0175,0.543,0.025,0.2595,0.4965,0.149,0.2155,0.507,-0.899,0.0445,0.013
-0.685,-0.5045,0.1435,0.0595,0.017,0.984,0.9475,0.321,0.137,0.0345,0.0145,0.9595,-0.4025,0.075,0.8585
-0.072,-0.5885,0.7325,0.021,0.016,0.9845,0.0415,0.076,0.9715,0.037,0.0185,0.9575,-0.678,0.137,0.613
0.0415,0.0345,0.7255,0.026,0.034,0.724,0.032,0.057,0.713,0.039,0.1235,0.695,-0.4125,0.1665,0.597
-0.3305,0.0475,0.067,0.023,0.0225,0.0385,0.018,0.022,0.048,0.0465,0.0445,0.0495,-0.53,0.019,0.05
-0.3415,-0.158,0.556,-0.0045,0.035,0.6425,0.3565,0.0545,0.585,0.022,0.015,0.6325,0.0385,0.051,0.622
0.0335,0.0585,0.858,0.0195,0.0435,0.865,0.05,0.0225,0.849,0.0045,0.184,0.835,-0.0245,0.0655,0.834
0.045,0.046,0.9675,0.013,0.022,0.969,0.285,0.0205,0.921,0.0185,0.127,0.941,-0.025,0.056,0.9325
-0.158,-0.4975,0.761,0.008,0.035,0.976,0.1075,0.051,0.9565,0.0115,0.173,0.9425,-0.001,0.1215,0.936
-0.2005,-0.473,0.767,0.037,0.0175,0.9735,0.0475,0.0495,0.9625,0.092,0.1085,0.942,-0.0195,0.106,0.933
-0.6525,-0.055,0.6565,0.0275,0.003,0.9815,0.1995,0.083,0.957,0.026,0.06,0.9535,-0.0045,0.0795,0.937
-0.844,0.082,-0.1465,0.026,0.003,0.803,-0.074,0.571,0.5805,0.257,0.3075,0.7275,-0.143,0.405,0.6795
-0.7925,0.0535,0.066,0.0185,0.0375,0.0125,0.027,0.01,0.0215,0.172,0.026,0.0215,0.142,-0.028,0.0065
0.137,0.2025,0.0485,0.0315,0.0225,-0.0945,0.0375,0.044,-0.0805,0.101,0.0235,-0.079,0.0195,0.025,-0.081
0.471,0.712,-0.3095,0.029,0.0085,-0.7975,0.0275,0.064,-0.7765,0.099,-0.0775,-0.77,0.0035,0.0005,-0.776
0.0325,0.0105,-0.009,0.0225,0.03,0.1075,0.0245,0.058,0.1005,0.1335,0.027,0.0985,0.0775,0.0455,0.092
0.2095,0.04,0.0325,0.038,0.006,0.032,-0.1145,0.06,0.019,0.0735,0.054,0.028,0.1055,0.036,0.007
0.5635,0.717,0.3705,0.006,0.0505,-0.876,0.0395,0.032,-0.867,0.094,-0.1045,-0.8405,-0.193,0.0115,-0.819
-0.604,0.594,0.1525,0.035,0.0275,-0.764,0.0845,-0.064,-0.747,0.1155,-0.1295,-0.7305,-0.5255,0.086,-0.5685
-0.7325,0.225,0.416,0.0025,0.014,-0.7655,0.2385,-0.574,-0.4605,0.0425,0.012,-0.7285,-0.858,0.0885,-0.135
-0.2485,-0.066,0.559,0.03,0.037,-0.5425,-0.0075,-0.18,-0.472,0.1545,-0.067,-0.5065,-0.583,0.0725,0.4255
