0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.7,0.2485,-0.2815,-0.777,-0.2015,0.2565,0.3695,0.409,0.5375,0.0545,-0.0705,0.698,0.4975,0.0035,0.6065
-0.598,0.261,-0.418,0.0965,-0.6805,-0.003,0.3585,0.4565,0.556,0.032,-0.0015,0.764,0.8725,0.0105,0.352
-0.4575,0.2675,-0.706,-0.1945,-0.8645,-0.157,0.444,0.7125,0.5255,-0.0035,0.0595,0.9815,0.842,-0.0055,-0.4845
-0.737,0.22,-0.318,-0.147,-0.261,0.6475,0.4125,0.5025,0.4555,0.005,-0.003,0.745,0.4385,0.0735,-0.5985
-0.728,0.1825,-0.167,0.194,-0.152,0.4595,0.415,0.3235,0.3385,0.0235,0.027,0.5055,0.219,0.05,-0.423
-0.792,0.2855,-0.165,0.1415,-0.6335,-0.047,0.3975,0.485,0.4975,0.011,0.022,0.718,-0.4025,0.0165,-0.5755
-0.7535,0.261,-0.363,-0.057,-0.7765,0.3705,0.424,0.579,0.633,-0.004,-0.0175,0.93,0.3335,0.0555,-0.803
-0.7795,0.276,-0.327,-0.075,-0.5105,0.7795,0.425,0.6425,0.609,0.0235,0.0205,0.9815,0.017,0.1055,-0.903
-0.825,0.404,-0.028,-0.2755,-0.601,0.6485,0.401,0.608,0.6635,0.0025,0.025,0.9815,-0.2035,0.2315,-0.8435
-0.8395,0.3495,0.1685,0.1505,-0.392,0.8435,0.4115,0.6215,0.637,0.012,0.0025,0.9645,-0.0885,0.1545,-0.871
-0.8145,0.44,-0.087,0.0565,-0.8155,0.404,0.4005,0.612,0.6195,-0.005,0.004,0.964,0.1445,-0.0245,-0.8775
-0.7675,0.4795,0.012,0.7155,-0.466,0.4075,0.449,0.6405,0.525,-0.0235,0.001,0.9415,-0.407,0.3975,-0.695
-0.7785,0.31,0.193,0.727,-0.3745,0.216,0.4585,0.4725,0.4045,-0.0815,-0.0555,0.7185,-0.458,0.2365,-0.514
-0.816,0.211,-0.1095,-0.1655,-0.412,0.4285,0.398,0.369,0.452,0.0005,-0.011,0.6525,0.609,-0.1275,-0.4095
-0.725,-0.08,0.2105,-0.4235,0.3405,0.094,0.365,-0.1555,-0.21,0.0295,-0.038,-0.309,0.365,0.1145,0.313
-0.7895,0.159,-0.0155,0.0095,0.0305,-0.192,0.3245,0.151,0.2255,0.025,0.0275,0.251,-0.1625,0.057,-0.1805
-0.682,0.086,0.011,-0.1265,-0.041,-0.0465,0.3275,0.103,0.1055,0.04,-0.0085,0.118,0.0315,0.0355,-0.0855
-0.501,-0.001,0.175,-0.1265,0.0855,0.186,0.5295,0.021,-0.1055,0.0175,0.008,-0.144,0.0855,0.0635,0.1865
-0.3815,0.119,-0.1375,-0.2695,-0.081,-0.1265,0.4775,0.0125,0.224,0.018,0.0385,0.2445,0.187,-0.05,-0.173
-0.2095,0.0825,-0.2335,-0.762,-0.082,0.077,0.467,0.017,0.285,0.06,0.025,0.3205,0.246,-0.1715,-0.1715
-0.233,0.0545,0.078,-0.689,0.0525,0.0455,0.609,0.0525,0.017,-0.043,0.022,0.0055,-0.3805,0.052,0.0355
-0.1965,0.1045,-0.085,-0.4935,-0.002,-0.061,0.2885,0.015,0.166,-0.003,0.0185,0.17,-0.163,-0.0135,-0.112
-0.128,0.0115,0.301,-0.6835,0.2135,0.1395,0.3095,0.026,-0.2025,0.037,0.0055,-0.242,-0.319,0.1145,0.2445
-0.2085,0.16,-0.447,-0.6285,-0.0175,-0.3,0.3125,-0.0095,0.5125,-0.017,0.006,0.547,-0.552,-0.2535,-0.229
-0.156,0.0285,0.094,-0.8475,0.026,0.0505,0.3945,0.0295,-0.035,0.0285,0.014,-0.0275,-0.115,0.038,0.072
-0.1625,0.0965,-0.8765,-0.698,0.0585,0.632,0.4175,-0.0025,0.874,0.029,0.022,0.977,-0.29,-0.8385,0.1075
-0.2035,0.144,-0.8835,-0.8275,-0.3675,-0.051,0.4745,-0.0115,0.846,0.002,-0.009,0.982,-0.247,-0.655,-0.5115
-0.2135,0.128,-0.8365,-0.5075,-0.2595,0.699,0.5265,-0.02,0.791,0.0155,0.033,0.943,-0.0815,-0.379,0.7925
-0.33,0.12,-0.8155,-0.3525,0.0315,0.8495,0.5735,0.026,0.772,-0.019,-0.0005,0.953,-0.121,-0.3955,0.794
-0.3795,0.418,-0.6735,-0.549,-0.7025,-0.089,0.5455,0.002,0.8135,0.002,0.056,0.98,0.246,-0.673,-0.5395
0.1245,0.124,0.025,0.0415,0.0395,-0.0395,0.431,0.044,0.073,0.0325,0.019,0.0895,-0.181,0.099,0.0005
0.0445,-0.4145,0.092,-0.099,0.067,0.4845,0.241,0.063,-0.407,0.026,0.005,-0.448,-0.208,-0.3715,0.182
0.0295,0.4145,-0.129,-0.367,-0.2195,-0.1735,0.3615,0.0165,0.4085,0.029,0.02,0.451,-0.2265,0.386,-0.04
0.5785,0.7645,0.0375,0.017,0.8795,-0.191,0.036,-0.0125,0.917,0.0435,-0.006,0.93,0.0795,0.124,0.892
0.3655,0.9155,0.245,-0.012,0.622,-0.687,0.0395,0.001,0.9605,0.01,0.0235,0.9825,0.254,0.4025,0.8505
0.534,-0.2645,-0.367,-0.2515,-0.0575,-0.5145,0.0315,0.024,-0.5245,0.0045,-0.004,-0.549,0.106,-0.032,-0.5275
0.661,0.1575,0.2555,-0.6815,0.0855,0.2295,0.05,0.005,0.3625,0.011,-0.0055,0.3595,0.037,0.0055,0.3595
0.693,0.1665,0.574,-0.4485,0.2795,0.65,0.0455,0.002,0.809,0.032,0.0305,0.8235,0.035,0.012,0.795
0.5185,0.189,0.6715,-0.174,0.298,0.7035,0.126,-0.001,0.7745,0.022,0.022,0.791,0.5665,0.0315,0.636
0.627,0.1765,0.147,0.388,0.1565,0.161,0.1185,0.024,0.235,0.0545,0.023,0.2315,0.632,0.004,0.1845
0.6425,0.448,0.5445,0.1275,0.315,0.8865,0.16,0.0055,0.906,0.0125,0.014,0.9335,0.931,0.053,0.329
0.768,0.3765,0.3955,0.002,-0.008,0.7655,0.1615,-0.0045,0.76,0.0115,0.006,0.7785,0.9495,0.022,0.198
0.703,0.1355,0.6155,0.0135,0.021,0.84,0.1305,0.012,0.8345,0.0045,0.035,0.86,-0.483,0.096,0.687
0.62,0.1075,0.071,-0.301,-0.0375,0.088,0.1435,0.032,0.118,-0.009,0.0105,0.1155,-0.882,0.0425,0.0205
0.7125,0.1245,0.6695,0.0835,0.017,0.9655,0.3015,-0.0125,0.9095,0.0415,0.009,0.979,-0.369,0.1,0.8465
0.414,0.0405,0.8905,0.0415,0.009,0.972,0.0365,-0.005,0.967,0.0505,-0.0025,0.9815,-0.662,0.1355,0.6515
0.0465,0.0455,0.787,0.4745,-0.368,0.562,0.0475,0.0025,0.7705,0.022,0.0215,0.7835,-0.399,0.211,0.657
0.3685,0.145,0.909,-0.048,-0.8845,0.148,0.048,0.0285,0.953,-0.0135,-0.0125,0.9805,-0.4825,0.273,0.734
0.335,0.0595,0.919,0.179,-0.6565,0.6665,0.1375,-0.031,0.9525,0.0135,0.008,0.983,0.04,0.0385,0.953
0.037,0.024,0.752,0.4395,-0.097,0.647,0.0305,0.0065,0.7405,0.0205,0.028,0.7505,0.0375,0.0405,0.727
0.0445,0.029,0.8595,0.152,-0.0425,0.8355,0.0975,-0.0025,0.849,0.009,0.0065,0.8675,-0.0115,0.0625,0.8345
0.3945,0.0555,0.67,0.1085,-0.0315,0.6905,0.0765,0.0125,0.702,0.0095,0.029,0.709,-0.0175,0.054,0.69
0.37,0.076,0.864,0.026,-0.077,0.8995,0.0625,0.0415,0.89,0.0305,0.017,0.911,0.014,0.0995,0.886
0.457,0.1435,0.8475,0.0335,0.011,0.9285,0.05,-0.0105,0.9125,-0.005,-0.005,0.941,-0.0145,0.048,0.909
0.505,0.0295,0.053,-0.392,0.066,0.029,0.2095,0.0235,0.0155,0.0325,0.0475,0.007,-0.1245,0.033,0.023
0.5065,0.4955,0.351,-0.899,0.1,0.0425,0.102,-0.006,0.697,0.024,0.01,0.703,0.124,0.479,0.4895
0.511,0.272,0.51,0.676,0.3865,-0.23,0.038,-0.003,0.6295,0.039,0.014,0.637,0.062,0.035,0.6155
0.5085,0.26,0.6685,0.15,0.134,-0.7425,0.056,-0.0155,0.819,0.0205,0.0125,0.831,0.035,0.039,0.806
0.452,0.7255,0.2085,0.9145,0.226,-0.169,0.0685,-0.013,0.8165,-0.0245,0.0,0.8385,0.084,0.389,0.7055
0.324,0.708,0.285,0.557,0.589,-0.1655,0.084,0.036,0.773,0.0025,0.029,0.7925,0.1295,0.5455,0.5715
0.627,0.4865,0.411,-0.071,-0.204,-0.68,0.0185,0.0305,0.7685,0.014,0.0205,0.7915,-0.208,0.0085,0.745
0.6455,0.3925,0.4955,-0.2655,-0.3795,-0.535,0.0395,-0.0005,0.771,0.002,0.018,0.784,-0.524,0.013,0.628
0.6575,0.637,0.4515,-0.2555,-0.4805,-0.673,0.1365,0.093,0.946,0.016,0.016,0.979,-0.859,0.022,0.27
0.606,0.528,0.104,-0.7045,-0.1765,-0.261,0.109,0.0465,0.6045,-0.0095,0.0165,0.6165,-0.608,0.041,-0.36
0.656,0.5965,0.2745,-0.3925,-0.643,-0.095,0.1775,0.0655,0.8175,-0.0055,0.0425,0.834,-0.8295,0.269,0.0875
0.604,0.239,0.769,-0.56,-0.6085,0.361,0.087,0.023,0.961,-0.005,-0.007,0.9835,-0.544,0.202,0.6995
0.706,0.303,0.6045,-0.6405,-0.628,0.0115,0.1705,0.09,0.941,0.024,0.0395,0.981,-0.5175,0.189,0.756
0.534,0.02,0.815,-0.316,-0.7195,0.4505,0.157,0.0895,0.937,0.026,-0.005,0.98,0.022,-0.012,0.947
0.6035,0.4495,0.6495,-0.292,-0.606,-0.556,0.046,-0.0025,0.922,0.0345,-0.007,0.944,0.0275,-0.001,0.9145
0.514,0.325,0.367,-0.3385,-0.12,-0.4045,0.16,0.0775,0.516,0.014,0.014,0.5285,-0.5475,0.419,0.1775
0.096,0.0615,0.7145,-0.1765,-0.331,0.5615,0.148,0.055,0.6865,0.0125,0.0345,0.7035,-0.388,0.3605,0.4945
0.3175,0.152,0.3705,-0.625,-0.196,0.204,0.034,0.0045,0.398,-0.0125,0.0395,0.402,-0.441,0.2905,0.238
0.2845,0.3055,0.4255,-0.4,-0.1285,-0.3475,0.161,0.076,0.4875,0.023,-0.016,0.5045,-0.5165,0.36,0.1835
0.2435,0.279,0.5275,-0.479,-0.239,-0.3165,0.0315,0.0105,0.558,0.034,0.015,0.574,0.9765,0.0325,0.066
0.217,0.0395,0.055,-0.6695,0.0055,0.0435,0.0475,0.0125,0.033,0.0185,-0.002,0.023,0.9605,0.0315,-0.005
0.1635,0.024,-0.0045,-0.502,0.065,0.063,0.0225,0.024,-0.0235,-0.0075,0.0165,-0.0335,0.9795,0.0335,0.016
0.1635,0.1745,0.5895,-0.3655,-0.26,-0.3755,0.025,-0.0005,0.6045,0.0015,0.005,0.623,0.982,-0.012,-0.03
0.24,0.229,0.407,-0.1505,0.0035,-0.378,0.098,0.058,0.4455,0.0425,-0.0055,0.4495,0.976,0.0355,-0.0105
0.0955,0.1355,0.345,0.185,0.0645,-0.262,0.154,0.07,0.331,0.0225,0.0215,0.331,0.875,0.029,-0.161
-0.005,-0.037,-0.0965,0.5665,-0.028,0.1565,0.1685,-0.0075,-0.121,0.034,0.0485,-0.141,0.353,0.004,0.1665
-0.047,0.137,0.207,0.2125,0.0585,-0.1435,0.1505,0.0835,0.2135,0.0245,0.018,0.221,0.492,0.0305,-0.1515
-0.195,0.0945,0.253,0.425,0.0915,-0.141,0.109,0.064,0.239,0.033,0.013,0.2415,-0.152,-0.004,-0.187
-0.086,-0.0575,-0.7245,0.4005,-0.615,0.48,0.0725,-0.003,-0.774,0.009,0.0395,-0.802,0.441,0.031,0.727
-0.1865,0.221,0.7405,0.0205,0.404,-0.6125,0.092,0.073,0.776,-0.002,0.0075,0.7965,-0.0755,0.0455,-0.719
-0.104,0.134,0.8485,-0.035,0.8185,-0.1975,0.1375,0.1345,0.8355,0.004,0.038,0.8745,0.0125,0.0325,-0.8045
0.036,0.042,0.9805,0.1225,0.111,-0.906,0.173,0.261,0.916,0.017,0.011,0.9815,-0.13,-0.09,-0.8555
0.0405,0.039,0.9715,-0.6245,-0.5165,-0.347,0.1155,0.1355,0.9445,-0.0135,-0.0075,0.978,-0.182,-0.1355,-0.8345
-0.199,0.226,0.885,-0.212,-0.1465,-0.815,0.1625,0.234,0.8955,0.019,0.0125,0.942,-0.7265,-0.456,0.0275
-0.072,0.2075,0.948,-0.4985,-0.35,-0.617,0.2055,0.2995,0.9115,0.008,0.004,0.984,-0.669,-0.388,-0.41
0.002,0.123,0.9735,-0.3285,-0.2935,-0.781,0.123,0.197,0.9455,0.015,0.02,0.9825,0.1665,0.139,-0.891
-0.3475,0.3195,0.733,0.2425,0.109,-0.772,0.2335,0.2485,0.7905,-0.015,0.024,0.8505,-0.163,-0.129,-0.74
-0.323,0.2375,0.7885,0.6395,0.0555,-0.64,0.2675,0.336,0.7615,-0.0085,0.016,0.882,-0.3395,-0.267,-0.6695
-0.2575,0.1785,0.7115,0.969,-0.07,-0.097,0.323,0.3785,0.615,0.0145,0.0695,0.752,-0.591,-0.36,-0.293
-0.534,0.297,0.588,0.913,-0.054,-0.2535,0.2305,0.275,0.7065,0.026,0.0895,0.7845,-0.597,-0.3855,-0.3
-0.2005,0.331,0.843,-0.0795,-0.32,-0.7675,0.238,0.291,0.847,0.009,0.0205,0.939,-0.8045,-0.233,-0.293
0.0105,0.0235,0.8985,-0.2075,0.7445,0.4045,0.1145,0.1345,0.863,0.02,-0.0135,0.897,0.9025,0.273,-0.203
0.008,0.0695,0.8445,-0.249,0.25,0.7655,0.18,0.1995,0.8005,0.0235,0.005,0.8445,0.3085,0.0975,0.799
0.081,0.0975,0.9525,0.0105,0.3635,0.88,0.114,0.138,0.9345,0.008,0.014,0.956,0.497,0.177,0.799
0.1065,0.5905,0.8145,0.465,0.743,0.461,0.12,0.1685,0.937,0.0225,0.0285,0.978,0.906,0.3155,0.2675
-0.1735,0.635,0.124,0.5175,0.029,-0.499,0.1,0.0605,0.628,0.0085,0.0335,0.64,0.041,-0.003,-0.5775
-0.252,0.1185,0.036,0.504,0.006,-0.0495,0.0545,0.0165,0.113,0.028,0.007,0.105,-0.458,0.02,-0.0425
-0.378,0.7365,-0.167,0.051,0.0295,-0.767,0.0795,0.094,0.813,-0.006,-0.0135,0.832,-0.023,0.037,-0.759
-0.5445,-0.263,0.1375,0.5165,0.0505,0.348,0.1685,-0.0395,-0.341,0.04,0.032,-0.36,-0.2365,-0.0225,0.3875
-0.6175,0.2685,0.089,0.8035,0.104,-0.1745,0.2015,0.116,0.3475,0.0035,-0.042,0.3565,0.771,0.03,-0.2015
-0.4015,0.4415,0.272,-0.0055,0.3175,-0.3965,0.218,0.17,0.524,0.037,0.0305,0.538,0.981,0.0295,0.062
-0.645,0.388,0.0515,0.046,0.063,-0.5145,0.126,0.1175,0.562,0.0335,0.0285,0.581,0.0595,0.06,0.566
-0.422,0.8395,0.142,-0.194,0.8015,-0.409,0.1895,0.2485,0.8865,0.036,0.0205,0.956,0.052,0.0265,0.9205
0.2785,0.7055,0.6525,-0.533,-0.4635,0.585,0.0345,0.0065,0.953,0.009,-0.032,0.9855,0.046,0.0485,0.96
0.6335,0.286,0.7055,0.346,-0.8355,0.0415,0.0275,-0.01,0.95,0.029,0.0035,0.962,0.0465,0.024,0.9275
