0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.5125,-0.11,0.8035,-0.813,-0.311,-0.1045,0.742,0.274,0.5455,-0.053,0.029,0.947,-0.4815,0.019,0.7575
0.72,-0.241,0.6175,-0.8895,-0.044,0.044,0.7995,0.314,0.4705,-0.0535,0.0175,0.9645,-0.5115,0.009,0.7665
0.1035,-0.8625,0.2085,-0.3325,-0.286,-0.7565,0.703,0.434,0.5535,-0.0205,0.019,0.9885,-0.682,0.051,-0.5675
-0.0805,0.0955,-0.009,0.2925,0.0525,-0.0225,0.588,0.0625,0.0775,0.0455,-0.004,0.0925,0.83,0.0315,-0.0425
0.041,0.082,0.4735,0.464,-0.07,0.409,0.347,-0.0525,-0.3625,0.0525,0.0175,-0.394,0.943,0.019,0.121
0.304,0.3655,-0.189,-0.0595,-0.008,-0.3695,0.431,0.1225,0.396,0.0305,0.054,0.452,0.9615,0.0075,-0.08
0.0545,0.05,-0.871,0.291,0.8775,0.128,0.025,-0.0185,0.916,0.0245,0.02,0.9335,0.1325,0.0635,0.8975
-0.3665,-0.0115,-0.8035,0.271,0.866,-0.3465,0.0595,0.0095,0.9625,0.0075,0.0035,0.983,0.4425,0.033,0.845
-0.853,0.1195,0.0895,-0.0915,-0.141,-0.523,0.0385,0.041,-0.5355,0.0375,0.0245,-0.565,0.115,0.025,-0.535
0.83,-0.121,-0.0165,-0.419,0.1415,0.257,0.0285,-0.006,0.331,0.0015,0.0135,0.334,0.0365,0.043,0.3165
0.502,-0.631,-0.0295,-0.1825,0.357,0.699,0.0395,-0.0135,0.7935,0.0335,0.032,0.806,0.022,0.0235,0.786
0.7565,-0.3275,0.3325,-0.0165,0.274,0.726,0.189,-0.011,0.7575,0.048,0.0015,0.7745,0.5695,0.027,0.6525
0.3965,-0.119,-0.0725,0.3725,0.132,0.1965,0.145,0.0125,0.2095,0.0385,0.0355,0.2185,0.615,0.0255,0.1825
-0.7195,-0.3485,-0.2825,0.1595,0.2,0.9,0.246,-0.024,0.8955,0.015,-0.0085,0.9365,0.9115,0.054,0.3385
-0.481,0.5255,-0.352,0.006,0.0285,0.769,0.2435,-0.0215,0.7455,-0.0275,0.0185,0.781,0.9435,0.034,0.224
-0.868,0.2355,0.0595,0.0125,0.0415,0.8225,0.101,0.0755,0.815,0.0145,0.018,0.8365,0.5685,0.0315,0.677
-0.495,0.061,-0.0295,-0.554,0.0405,0.078,0.121,0.037,0.0965,-0.008,0.036,0.0935,0.9805,0.0245,0.01
-0.543,-0.6645,0.007,0.049,0.0245,0.965,0.31,0.3755,0.8545,0.0105,-0.0145,0.983,0.4275,0.014,0.861
0.0895,-0.6285,0.661,0.051,0.02,0.97,0.0325,-0.0375,0.9655,-0.0205,-0.0145,0.987,0.712,0.025,0.643
0.0385,0.0395,0.807,-0.111,-0.395,0.679,0.0335,-0.0155,0.7795,0.0215,0.013,0.7985,0.5295,0.055,0.673
-0.187,-0.5775,0.688,-0.663,-0.43,0.453,0.042,0.0045,0.9645,0.035,0.025,0.982,0.616,0.043,0.7415
-0.3325,-0.3795,0.81,-0.36,-0.354,0.797,0.0735,0.063,0.953,0.01,0.0155,0.9805,0.008,0.0355,0.951
0.0745,0.053,0.751,0.0705,-0.2475,0.693,0.0365,0.0085,0.7515,0.01,0.0105,0.7615,0.0235,-0.0015,0.735
0.057,0.053,0.885,0.0795,-0.0435,0.8655,0.083,0.0375,0.872,0.008,-0.02,0.889,0.123,0.0285,0.8605
-0.019,-0.382,0.5525,0.0115,-0.0245,0.6815,0.0425,0.0435,0.6945,0.0075,0.0365,0.702,0.0755,0.0525,0.6825
-0.038,-0.5205,0.7015,-0.035,-0.018,0.8985,0.055,-0.018,0.889,0.0215,-0.017,0.9075,0.0635,0.023,0.885
-0.6095,-0.25,0.598,0.0495,0.001,0.94,0.106,0.011,0.9275,-0.027,0.0125,0.952,0.0885,0.027,0.9225
-0.8075,0.0425,0.0185,-0.3715,0.0375,0.001,0.2385,0.044,0.03,0.0125,0.031,0.0105,0.474,0.0055,0.017
-0.7325,-0.001,-0.334,-0.665,0.411,0.234,0.1225,0.014,0.692,0.019,0.0445,0.714,0.691,0.0155,0.4935
0.4025,-0.483,0.1445,0.284,0.0435,-0.5555,0.025,0.044,0.6485,0.0225,0.0345,0.659,0.0445,0.013,0.6445
0.744,-0.4435,0.27,-0.334,0.0455,-0.6705,0.0415,-0.0035,0.82,0.0135,-0.0025,0.8345,-0.003,0.042,0.8185
0.1905,-0.296,-0.671,0.3885,-0.096,-0.6835,0.0905,0.0125,0.8155,0.006,0.0485,0.838,-0.115,0.3875,0.7025
0.35,-0.3,-0.551,0.409,0.086,-0.616,0.1285,0.0225,0.7475,0.0285,0.023,0.7715,-0.144,0.5065,0.5655
0.74,-0.277,-0.359,-0.648,-0.1895,-0.44,0.015,0.0285,0.7545,0.013,0.0025,0.787,-0.0485,0.1905,0.733
-0.3865,-0.588,-0.1545,-0.816,-0.1035,-0.25,0.071,0.044,0.7515,-0.002,-0.0025,0.7665,-0.17,0.423,0.615
-0.578,-0.255,-0.5535,-0.794,-0.203,-0.3245,0.208,0.2385,0.923,-0.0045,-0.018,0.98,-0.68,-0.5005,0.3275
-0.149,0.1175,-0.564,-0.8295,0.1865,-0.023,0.157,0.0695,0.6285,0.0095,-0.012,0.6415,-0.519,-0.221,-0.3565
0.1255,0.5275,-0.6035,-0.8435,-0.1245,0.2095,0.244,0.1905,0.773,-0.0025,0.0055,0.8345,-0.7065,-0.4495,0.0465
-0.878,0.049,0.2345,-0.7365,0.057,0.5725,0.08,0.0945,0.9575,0.026,0.0115,0.9885,-0.424,-0.3465,0.732
-0.7785,-0.3495,-0.194,-0.8715,0.121,0.2585,0.197,0.1895,0.9315,0.0125,0.0125,0.9765,-0.371,-0.2805,0.7655
-0.049,-0.8015,0.432,-0.64,-0.1345,0.624,0.2645,0.2255,0.9205,-0.014,0.0,0.988,0.0545,0.033,0.949
0.8345,-0.428,-0.0885,-0.8275,-0.2385,-0.1695,0.0425,0.012,0.935,0.038,-0.0035,0.9535,0.0355,0.0305,0.922
0.309,-0.4415,-0.066,-0.7605,0.12,-0.2265,0.2175,0.079,0.5255,0.012,0.013,0.551,-0.68,-0.2775,0.156
0.0615,-0.0235,0.716,-0.3735,-0.0425,0.634,0.245,0.144,0.688,0.0395,0.0235,0.723,-0.471,-0.2395,0.521
0.633,-0.132,0.268,-0.7165,0.048,0.247,0.005,-0.022,0.4085,-0.011,-0.005,0.409,-0.5395,-0.162,0.26
0.07,-0.39,0.097,-0.7915,0.069,-0.131,0.2675,0.114,0.4685,0.001,0.0195,0.493,-0.64,-0.216,0.219
0.1505,-0.412,0.3155,-0.841,0.0925,-0.098,0.0695,0.0115,0.574,0.019,-0.0095,0.571,0.808,-0.2955,0.1125
0.5365,0.033,0.0235,-0.861,0.033,0.045,0.044,0.0245,0.0445,0.0125,-0.005,0.0375,0.8065,0.037,0.0245
0.3815,0.029,-0.0295,-0.819,0.0835,0.0615,0.051,0.0645,-0.035,0.063,0.0245,-0.0425,0.818,0.0455,0.025
0.522,-0.156,0.479,-0.7945,-0.059,-0.1535,0.056,0.0,0.5995,0.0225,-0.0095,0.6235,0.8265,-0.302,-0.046
0.753,-0.136,0.2105,-0.5595,0.1075,-0.2485,0.271,0.0045,0.44,0.087,-0.057,0.4535,0.812,-0.1975,-0.029
0.161,-0.1335,0.2925,-0.369,0.063,-0.25,0.3945,0.013,0.331,0.032,-0.002,0.365,0.748,-0.132,-0.121
-0.745,0.091,-0.034,0.0285,0.031,0.209,0.4745,0.027,-0.1255,0.039,0.018,-0.1535,0.3565,0.0685,0.1795
-0.2355,0.1835,0.157,-0.3455,0.084,-0.164,0.505,0.024,0.205,-0.0045,0.0235,0.242,0.444,-0.0225,-0.1625
0.664,0.0605,0.1685,-0.169,0.0715,-0.1275,0.301,0.041,0.179,0.0325,0.028,0.2065,-0.0935,0.078,-0.141
0.3905,-0.0205,-0.7205,0.2265,-0.0375,0.848,0.1265,0.059,-0.756,0.009,0.0315,-0.788,0.41,0.256,0.713
0.5725,0.308,0.58,-0.0585,-0.0475,-0.695,0.2355,-0.009,0.74,0.0435,0.0085,0.7875,0.004,0.025,-0.707
0.2535,0.2625,0.816,0.3295,0.296,-0.719,0.407,0.023,0.8005,-0.01,0.0085,0.865,0.072,0.0085,-0.784
0.0255,0.037,0.978,-0.431,0.073,-0.7775,0.5215,0.0755,0.8245,-0.0135,0.0285,0.985,-0.1185,0.117,-0.8965
0.037,0.029,0.9765,-0.8915,0.086,-0.022,0.335,0.051,0.9095,0.015,0.0065,0.981,-0.135,0.155,-0.862
0.6275,0.0105,0.752,-0.68,0.131,-0.524,0.5395,0.0865,0.795,0.061,-0.048,0.94,-0.743,0.524,-0.0165
0.469,0.0505,0.893,-0.831,0.1375,-0.2745,0.5655,0.0835,0.771,0.031,0.0335,0.986,-0.6235,0.487,-0.4545
0.239,0.025,0.9545,-0.7585,0.0425,-0.4405,0.3905,0.045,0.8815,0.0215,0.0405,0.978,0.247,-0.098,-0.888
-0.027,0.766,0.36,-0.3005,0.1735,-0.695,0.6365,0.1405,0.6445,-0.0115,0.0405,0.8515,-0.1395,0.142,-0.7465
-0.0825,0.723,0.5285,0.005,0.0925,-0.816,0.7475,0.16,0.572,0.018,0.001,0.891,-0.3435,0.2895,-0.715
-0.1375,0.5005,0.5805,0.4095,-0.2095,-0.617,0.831,0.1885,0.37,0.0135,0.018,0.7645,-0.614,0.333,-0.371
0.2975,0.745,0.0985,0.2625,-0.0925,-0.6445,0.6795,0.1075,0.5455,-0.005,0.039,0.7655,-0.6515,0.377,-0.335
0.0685,0.736,0.6225,0.1385,0.2545,-0.8155,0.689,0.058,0.649,0.0015,0.022,0.927,-0.6605,0.469,-0.3265
0.046,0.031,0.871,0.098,0.692,0.5765,0.3485,0.0055,0.8135,0.032,-0.007,0.8795,0.8165,-0.44,-0.1475
0.048,0.024,0.8485,-0.072,0.26,0.7985,0.464,0.028,0.7545,0.04,0.0185,0.8505,0.245,-0.0795,0.787
-0.135,0.0925,0.949,0.1275,0.258,0.909,0.312,0.021,0.9025,0.034,0.0335,0.959,0.413,-0.22,0.804
-0.834,0.1435,0.371,0.566,0.584,0.6315,0.405,0.046,0.881,0.033,0.003,0.9825,0.8075,-0.4865,0.3045
0.001,0.2105,-0.55,0.845,0.0315,-0.2835,0.212,-0.0195,0.5995,0.0235,0.0565,0.6385,0.0975,0.0025,-0.564
0.0365,0.0815,-0.051,0.841,0.042,-0.008,0.1575,0.0265,0.1335,0.014,0.041,0.1305,-0.323,0.0525,-0.0415
-0.08,-0.3565,-0.6725,0.593,0.072,-0.6335,0.302,-0.015,0.791,-0.0215,0.0135,0.8425,0.043,0.0255,-0.765
0.064,0.23,0.4065,0.858,0.0515,0.208,0.4845,0.031,-0.2945,0.0665,0.023,-0.3495,-0.13,-0.017,0.376
0.1965,0.1445,-0.2975,0.9475,0.0905,-0.0575,0.595,0.019,0.2855,0.0185,-0.0375,0.3935,0.6685,-0.153,-0.1705
0.3465,0.4215,-0.326,0.2295,0.4815,-0.259,0.5915,-0.024,0.4515,0.0265,0.0115,0.564,0.823,-0.286,0.079
0.0705,0.0825,-0.517,0.568,0.142,-0.4285,0.395,-0.011,0.531,0.039,0.0175,0.5875,0.0825,0.023,0.569
0.257,0.0555,-0.881,0.1085,0.938,-0.0785,0.58,0.04,0.774,0.0005,0.017,0.9655,0.037,0.025,0.9285
0.6335,0.769,-0.0875,-0.6305,0.0805,0.6995,0.0595,-0.0025,0.96,0.044,0.0065,0.985,0.0425,0.0105,0.9525
