Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2023-10-12,0.978512,0.986671,0.959717,0.964614
2023-10-13,0.957268,0.967885,0.940115,0.958913
2023-10-16,1.00137,1.08223,1.00137,1.06753
2023-10-17,1.06508,1.11409,1.05773,1.06999
2023-10-18,1.06019,1.06019,1.03405,1.03813
2023-10-19,1.0267,1.0316,1.00383,1.00628
2023-10-20,0.994839,1.01117,0.988307,0.992391
2023-10-23,0.992391,1.01444,0.988307,0.999746
2023-10-24,1.00301,1.03813,1.00301,1.02017
2023-10-25,1.03487,1.06835,1.03487,1.04303
2023-10-26,1.03078,1.06508,1.02179,1.05855
2023-10-27,1.05447,1.06182,1.04221,1.04303
2023-10-30,1.04384,1.06591,1.04384,1.06019
2023-10-31,1.06019,1.09204,1.06019,1.0798
2023-11-02,1.08795,1.08795,1.06427,1.07325
2023-11-03,1.08061,1.09123,1.07243,1.08061
2023-11-06,1.08061,1.09612,1.07488,1.08223
2023-11-07,1.07488,1.08142,1.06591,1.07162
2023-11-08,1.06591,1.06591,1.03487,1.05121
2023-11-09,1.08223,1.08877,0.986671,0.986671
2023-11-10,0.980961,1.00056,0.980961,0.984232
2023-11-13,0.985045,1.00463,0.980138,0.983409
2023-11-14,0.983409,1.05121,0.983409,1.04876
2023-11-15,1.04876,1.05773,1.02996,1.03405
2023-11-16,1.03405,1.06753,1.03405,1.05529
2023-11-17,1.05202,1.07162,1.05038,1.07162
2023-11-20,1.07162,1.08632,1.06345,1.07896
2023-11-21,1.07243,1.08142,1.061,1.06672
2023-11-22,1.06508,1.06591,1.04876,1.05855
2023-11-23,1.05855,1.06182,1.0463,1.05038
2023-11-24,1.04711,1.05121,1.04303,1.04549
2023-11-27,1.04303,1.04303,1.02262,1.03405
2023-11-28,1.02588,1.06019,1.02588,1.05447
2023-11-29,1.05283,1.07488,1.04711,1.07325
2023-11-30,1.06999,1.07408,1.05855,1.06835
2023-12-01,1.06508,1.11736,1.06508,1.11409
2023-12-04,1.1092,1.12226,1.10593,1.10838
2023-12-05,1.10021,1.12389,1.10021,1.10838
2023-12-06,1.11082,1.12308,1.10021,1.11082
2023-12-07,1.10102,1.11082,1.08551,1.10755
2023-12-08,1.10102,1.11818,1.10102,1.11327
2023-12-11,1.11409,1.11736,1.10428,1.11327
2023-12-12,1.11409,1.11981,1.09695,1.10674
2023-12-13,1.10593,1.11164,1.10511,1.11082
2023-12-14,1.12144,1.12144,1.10593,1.11247
2023-12-15,1.11491,1.12063,1.09939,1.10428
2023-12-18,1.10021,1.1337,1.09939,1.13287
2023-12-19,1.1288,1.14512,1.12471,1.14105
2023-12-20,1.1394,1.15003,1.12635,1.13452
2023-12-21,1.12553,1.13859,1.12471,1.13043
2023-12-22,1.12798,1.13452,1.12635,1.13043
2023-12-27,1.13043,1.15739,1.13043,1.1533
2023-12-28,1.15575,1.15575,1.13452,1.13696
2023-12-29,1.13287,1.14023,1.12226,1.13124
2024-01-02,1.1288,1.12961,1.10102,1.11573
2024-01-03,1.11327,1.12471,1.10674,1.12471
2024-01-04,1.12144,1.12144,1.10021,1.11818
2024-01-05,1.10593,1.119,1.08061,1.11818
2024-01-08,1.11327,1.12961,1.10428,1.1288
2024-01-09,1.13207,1.13779,1.11,1.13779
2024-01-10,1.1337,1.13452,1.1092,1.11327
2024-01-11,1.12144,1.12226,1.08877,1.08877
2024-01-12,1.08959,1.11327,1.08959,1.11082
2024-01-15,1.11247,1.11247,1.08959,1.09939
2024-01-16,1.09123,1.09531,1.07815,1.09449
2024-01-17,1.08795,1.09776,1.07896,1.09204
2024-01-18,1.09367,1.11247,1.09367,1.11247
2024-01-19,1.11247,1.1288,1.11082,1.119
2024-01-22,1.12308,1.13124,1.11654,1.12308
2024-01-23,1.12389,1.12389,1.10755,1.11573
2024-01-24,1.12515,1.12599,1.11677,1.12431
2024-01-25,1.12346,1.12683,1.1134,1.12515
2024-01-26,1.12096,1.13689,1.12096,1.13689
2024-01-29,1.13689,1.13689,1.12346,1.12346
2024-01-30,1.13018,1.15198,1.12683,1.15198
2024-01-31,1.15198,1.17713,1.15198,1.17713
2024-02-01,1.1721,1.19138,1.16791,1.18131
2024-02-02,1.19724,1.23498,1.18131,1.23498
2024-02-05,1.23498,1.24839,1.22576,1.22743
2024-02-06,1.23078,1.24671,1.21821,1.22156
2024-02-07,1.22911,1.22911,1.20816,1.22324
2024-02-08,1.22324,1.22324,1.19809,1.20899
2024-02-09,1.20648,1.2115,1.19977,1.20312
2024-02-12,1.20479,1.2115,1.18719,1.20648
2024-02-13,1.19977,1.21654,1.19306,1.20061
2024-02-14,1.20061,1.23414,1.19977,1.23414
2024-02-15,1.24336,1.25091,1.21486,1.22072
2024-02-16,1.22324,1.2551,1.22324,1.24252
2024-02-19,1.22324,1.24671,1.22324,1.2442
2024-02-20,1.25091,1.27522,1.24588,1.27522
2024-02-21,1.27522,1.292,1.27271,1.27857
2024-02-22,1.28528,1.30289,1.28528,1.2945
2024-02-23,1.29787,1.3096,1.29283,1.30373
2024-02-26,1.30373,1.30456,1.2878,1.2878
2024-02-27,1.28696,1.2878,1.26684,1.27606
2024-02-28,1.27606,1.27606,1.25678,1.25678
2024-02-29,1.25595,1.29367,1.25595,1.28194
2024-03-01,1.292,1.29787,1.28361,1.29787
2024-03-04,1.30205,1.30624,1.29702,1.30205
2024-03-05,1.292,1.2945,1.27355,1.27355
2024-03-06,1.28194,1.28528,1.26181,1.27522
2024-03-07,1.26013,1.26013,1.20731,1.23917
2024-03-08,1.23414,1.23833,1.20144,1.23582
2024-03-11,1.22743,1.27522,1.22743,1.27438
2024-03-12,1.27438,1.31714,1.25762,1.31714
2024-03-13,1.30708,1.33307,1.30037,1.30456
2024-03-14,1.29787,1.3096,1.28864,1.30456
2024-03-15,1.29618,1.31966,1.26935,1.28194
2024-03-18,1.27438,1.28696,1.26516,1.28612
2024-03-19,1.28612,1.29618,1.25762,1.28025
2024-03-20,1.29618,1.30289,1.27522,1.30205
2024-03-21,1.32049,1.34566,1.31798,1.34566
2024-03-22,1.34566,1.35488,1.32973,1.33475
2024-03-25,1.33559,1.34313,1.32301,1.32301
2024-03-26,1.32217,1.35152,1.3138,1.34816
2024-03-27,1.33726,1.35655,1.33726,1.35319
2024-03-28,1.35068,1.38002,1.35068,1.37499
2024-04-02,1.37499,1.3926,1.36661,1.36661
2024-04-03,1.37081,1.38588,1.36242,1.37165
2024-04-04,1.37835,1.39176,1.37248,1.39008
2024-04-05,1.37415,1.3968,1.37415,1.39595
2024-04-08,1.39008,1.42446,1.39008,1.4144
2024-04-09,1.4144,1.4144,1.36828,1.37165
2024-04-10,1.39008,1.40266,1.37499,1.38841
2024-04-11,1.37835,1.38505,1.34566,1.34816
2024-04-12,1.36493,1.36745,1.33894,1.33894
2024-04-15,1.33894,1.35906,1.33894,1.34816
2024-04-16,1.32973,1.32973,1.28864,1.2945
2024-04-17,1.30456,1.349,1.30456,1.34229
2024-04-18,1.34649,1.36326,1.33475,1.36326
2024-04-19,1.35403,1.36995,1.34396,1.36995
2024-04-22,1.37415,1.40014,1.37415,1.3926
2024-04-23,1.39427,1.45799,1.39427,1.44961
2024-04-24,1.44793,1.45548,1.43704,1.45045
2024-04-25,1.44459,1.44793,1.42866,1.4362
2024-04-26,1.4429,1.44542,1.42446,1.42949
2024-04-29,1.42781,1.432,1.40098,1.4253
2024-04-30,1.43368,1.43368,1.40182,1.40601
2024-05-02,1.41356,1.42111,1.38254,1.39176
2024-05-06,1.3926,1.4253,1.37751,1.41775
2024-05-07,1.4253,1.42781,1.39763,1.40434
2024-05-08,1.39931,1.4102,1.39092,1.40769
2024-05-09,1.41775,1.42446,1.33392,1.33392
2024-05-10,1.34649,1.34649,1.26601,1.26601
2024-05-13,1.26935,1.27857,1.26097,1.2769
2024-05-14,1.27522,1.27941,1.25008,1.26851
2024-05-15,1.26601,1.27019,1.25426,1.26684
2024-05-16,1.26851,1.27606,1.25762,1.26432
2024-05-17,1.25678,1.25678,1.23749,1.2551
