Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-06-14,0.694759,0.703304,0.690487,0.694759
2012-06-15,0.698965,0.720256,0.698965,0.711716
2012-06-18,0.720256,0.724399,0.707509,0.715986
2012-06-19,0.715986,0.737083,0.715986,0.737083
2012-06-20,0.732876,0.741353,0.720256,0.724399
2012-06-21,0.720256,0.728606,0.715986,0.720256
2012-06-22,0.711716,0.720256,0.711716,0.720256
2012-06-25,0.720256,0.720256,0.707509,0.707509
2012-06-26,0.715986,0.741353,0.715986,0.741353
2012-06-27,0.741353,0.758309,0.737083,0.758309
2012-06-28,0.758309,0.758309,0.737083,0.745563
2012-06-29,0.754036,0.758309,0.74977,0.758309
2012-07-02,0.758309,0.758309,0.737083,0.741353
2012-07-03,0.745563,0.758309,0.741353,0.754036
2012-07-04,0.758309,0.758309,0.745563,0.745563
2012-07-05,0.745563,0.754036,0.741353,0.754036
2012-07-06,0.754036,0.758309,0.732876,0.74977
2012-07-09,0.745563,0.745563,0.715986,0.715986
2012-07-10,0.724399,0.728606,0.715986,0.724399
2012-07-11,0.724399,0.724399,0.703304,0.703304
2012-07-12,0.703304,0.715986,0.698965,0.711716
2012-07-13,0.720256,0.724399,0.711716,0.724399
2012-07-16,0.724399,0.724399,0.707509,0.711716
2012-07-17,0.711716,0.732876,0.711716,0.732876
2012-07-18,0.732876,0.732876,0.703304,0.711716
2012-07-19,0.711716,0.720256,0.707509,0.715986
2012-07-20,0.720256,0.720256,0.707509,0.707509
2012-07-23,0.698965,0.698965,0.677738,0.682075
2012-07-24,0.682075,0.682075,0.669327,0.677738
2012-07-25,0.673532,0.690487,0.669327,0.682075
2012-07-26,0.686215,0.698965,0.673532,0.677738
2012-07-27,0.686215,0.694759,0.682075,0.686215
2012-07-30,0.686215,0.703304,0.686215,0.703304
2012-07-31,0.690487,0.703304,0.690487,0.698965
2012-08-01,0.698965,0.707509,0.698965,0.703304
2012-08-02,0.703304,0.720256,0.703304,0.703304
2012-08-03,0.707509,0.741353,0.707509,0.737083
2012-08-06,0.737083,0.758309,0.737083,0.758309
2012-08-07,0.758309,0.779468,0.74977,0.779468
2012-08-08,0.775196,0.783675,0.766782,0.783675
2012-08-09,0.783675,0.800695,0.775196,0.800695
2012-08-10,0.796422,0.817582,0.796422,0.800695
2012-08-13,0.796422,0.821788,0.796422,0.813375
2012-08-14,0.817582,0.817582,0.804902,0.809109
2012-08-16,0.817582,0.830339,0.813375,0.821788
2012-08-17,0.826061,0.826061,0.804902,0.813375
2012-08-20,0.813375,0.813375,0.800695,0.809109
2012-08-21,0.813375,0.821788,0.809109,0.809109
2012-08-22,0.804902,0.809109,0.796422,0.796422
2012-08-23,0.800695,0.804902,0.787942,0.800695
2012-08-24,0.800695,0.800695,0.783675,0.787942
2012-08-27,0.787942,0.787942,0.783675,0.787942
2012-08-28,0.779468,0.792148,0.779468,0.792148
2012-08-29,0.792148,0.792148,0.770929,0.775196
2012-08-30,0.770929,0.770929,0.766782,0.766782
2012-08-31,0.766782,0.783675,0.766782,0.775196
2012-09-03,0.779468,0.787942,0.779468,0.783675
2012-09-04,0.783675,0.783675,0.766782,0.766782
2012-09-05,0.766782,0.783675,0.766782,0.783675
2012-09-06,0.783675,0.813375,0.783675,0.813375
2012-09-07,0.804902,0.821788,0.804902,0.821788
2012-09-10,0.817582,0.826061,0.809109,0.821788
2012-09-11,0.809109,0.821788,0.809109,0.817582
2012-09-12,0.821788,0.821788,0.800695,0.804902
2012-09-13,0.809109,0.813375,0.796422,0.813375
2012-09-14,0.838816,0.851493,0.834532,0.834532
2012-09-17,0.826061,0.84295,0.826061,0.826061
2012-09-18,0.826061,0.826061,0.813375,0.826061
2012-09-19,0.834532,0.84295,0.821788,0.84295
2012-09-20,0.830339,0.838816,0.830339,0.834532
2012-09-21,0.834532,0.834532,0.821788,0.821788
2012-09-24,0.826061,0.830339,0.813375,0.826061
2012-09-25,0.830339,0.84295,0.830339,0.84295
2012-09-26,0.830339,0.834532,0.817582,0.821788
2012-09-27,0.826061,0.826061,0.813375,0.817582
2012-09-28,0.821788,0.821788,0.800695,0.813375
2012-10-01,0.809109,0.826061,0.800695,0.821788
2012-10-02,0.817582,0.826061,0.813375,0.813375
2012-10-03,0.817582,0.817582,0.800695,0.804902
2012-10-04,0.809109,0.809109,0.800695,0.809109
2012-10-05,0.809109,0.821788,0.809109,0.821788
2012-10-08,0.817582,0.817582,0.804902,0.804902
2012-10-09,0.809109,0.813375,0.800695,0.800695
2012-10-10,0.800695,0.817582,0.800695,0.817582
2012-10-11,0.817582,0.826061,0.809109,0.809109
2012-10-12,0.804902,0.809109,0.792148,0.792148
2012-10-15,0.796422,0.800695,0.783675,0.783675
2012-10-16,0.787942,0.800695,0.783675,0.800695
2012-10-17,0.800695,0.817582,0.796422,0.809109
2012-10-18,0.813375,0.813375,0.800695,0.800695
2012-10-19,0.800695,0.813375,0.779468,0.779468
2012-10-22,0.787942,0.804902,0.779468,0.792148
2012-10-23,0.792148,0.796422,0.783675,0.792148
2012-10-24,0.792148,0.792148,0.787942,0.792148
2012-10-25,0.783675,0.796422,0.783675,0.792148
2012-10-26,0.792148,0.796422,0.787942,0.787942
2012-10-29,0.783675,0.792148,0.783675,0.792148
2012-10-30,0.787942,0.792148,0.787942,0.792148
2012-10-31,0.783675,0.796422,0.783675,0.787942
2012-11-02,0.792148,0.800695,0.792148,0.796422
2012-11-05,0.796422,0.804902,0.792148,0.796422
2012-11-06,0.787942,0.796422,0.787942,0.796422
2012-11-07,0.796422,0.800695,0.787942,0.787942
2012-11-08,0.792148,0.792148,0.783675,0.792148
2012-11-09,0.787942,0.787942,0.783675,0.783675
2012-11-12,0.792148,0.792148,0.787942,0.787942
2012-11-13,0.792148,0.804902,0.787942,0.804902
2012-11-14,0.804902,0.809109,0.800695,0.800695
2012-11-15,0.792148,0.809109,0.775196,0.775196
2012-11-16,0.770929,0.779468,0.770929,0.775196
2012-11-19,0.775196,0.783675,0.775196,0.775196
2012-11-20,0.779468,0.783675,0.770929,0.770929
2012-11-21,0.775196,0.779468,0.770929,0.770929
2012-11-22,0.775196,0.775196,0.762516,0.762516
2012-11-23,0.770929,0.770929,0.762516,0.766782
2012-11-26,0.766782,0.770929,0.762516,0.766782
2012-11-27,0.779468,0.779468,0.775196,0.779468
2012-11-28,0.775196,0.783675,0.775196,0.775196
2012-11-29,0.779468,0.779468,0.775196,0.779468
2012-11-30,0.779468,0.783675,0.779468,0.783675
2012-12-03,0.779468,0.792148,0.779468,0.787942
2012-12-04,0.783675,0.809109,0.783675,0.804902
2012-12-05,0.813375,0.813375,0.804902,0.813375
2012-12-06,0.813375,0.821788,0.809109,0.813375
2012-12-07,0.813375,0.821788,0.813375,0.813375
2012-12-10,0.817582,0.817582,0.809109,0.813375
2012-12-11,0.813375,0.817582,0.804902,0.804902
2012-12-12,0.804902,0.813375,0.796422,0.813375
2012-12-13,0.809109,0.813375,0.800695,0.800695
2012-12-14,0.804902,0.809109,0.792148,0.804902
2012-12-17,0.809109,0.809109,0.796422,0.804902
2012-12-18,0.809109,0.813375,0.804902,0.809109
2012-12-19,0.809109,0.817582,0.804902,0.813375
2012-12-20,0.813375,0.838816,0.809109,0.834532
2012-12-21,0.826061,0.834532,0.821788,0.834532
2012-12-27,0.834532,0.851493,0.834532,0.847226
2012-12-28,0.859977,0.859977,0.830339,0.830339
2013-01-02,0.855694,0.855694,0.838816,0.84295
2013-01-03,0.838816,0.84295,0.834532,0.838816
2013-01-04,0.834532,0.838816,0.826061,0.834532
2013-01-07,0.830339,0.830339,0.821788,0.826061
2013-01-08,0.826061,0.834532,0.813375,0.813375
2013-01-09,0.817582,0.821788,0.804902,0.821788
2013-01-10,0.821788,0.826061,0.821788,0.826061
2013-01-11,0.826061,0.834532,0.821788,0.821788
2013-01-14,0.826061,0.847226,0.821788,0.847226
2013-01-15,0.838816,0.847226,0.838816,0.84295
2013-01-16,0.830339,0.834532,0.830339,0.834532
2013-01-17,0.84295,0.84295,0.834532,0.838816
2013-01-18,0.84295,0.847226,0.834532,0.84295
2013-01-21,0.84295,0.84295,0.834532,0.834532
2013-01-22,0.834532,0.838816,0.830339,0.834532
2013-01-23,0.826061,0.830339,0.813375,0.826061
2013-01-24,0.826061,0.834532,0.826061,0.830339
2013-01-25,0.834532,0.838816,0.830339,0.838816
2013-01-28,0.834532,0.838816,0.830339,0.834532
2013-01-29,0.830339,0.834532,0.821788,0.834532
2013-01-30,0.783675,0.787942,0.770929,0.775196
2013-01-31,0.770929,0.770929,0.754036,0.754036
2013-02-01,0.758309,0.770929,0.754036,0.766782
2013-02-04,0.775196,0.779468,0.770929,0.775196
2013-02-05,0.779468,0.787942,0.775196,0.787942
2013-02-06,0.792148,0.792148,0.783675,0.792148
2013-02-07,0.792148,0.792148,0.787942,0.792148
2013-02-08,0.792148,0.796422,0.787942,0.792148
2013-02-11,0.787942,0.792148,0.787942,0.787942
2013-02-12,0.787942,0.792148,0.787942,0.787942
2013-02-13,0.792148,0.792148,0.787942,0.787942
2013-02-14,0.792148,0.792148,0.783675,0.787942
2013-02-15,0.792148,0.792148,0.787942,0.792148
2013-02-18,0.796422,0.796422,0.787942,0.787942
2013-02-19,0.787942,0.792148,0.787942,0.787942
2013-02-20,0.783675,0.792148,0.783675,0.787942
2013-02-21,0.787942,0.792148,0.787942,0.792148
2013-02-22,0.792148,0.792148,0.787942,0.792148
2013-02-25,0.796422,0.809109,0.792148,0.809109
2013-02-26,0.792148,0.800695,0.792148,0.800695
2013-02-27,0.800695,0.800695,0.796422,0.800695
2013-02-28,0.802762,0.802762,0.793821,0.798228
2013-03-01,0.792148,0.796422,0.787942,0.787942
2013-03-04,0.787942,0.792148,0.787942,0.792148
2013-03-05,0.796422,0.809109,0.796422,0.809109
2013-03-06,0.809109,0.809109,0.787942,0.796422
2013-03-07,0.796422,0.796422,0.787942,0.787942
2013-03-08,0.796422,0.804902,0.787942,0.796422
2013-03-11,0.796422,0.796422,0.792148,0.796422
2013-03-12,0.796422,0.796422,0.787942,0.787942
2013-03-13,0.792148,0.796422,0.787942,0.792148
2013-03-14,0.796422,0.800695,0.792148,0.800695
2013-03-15,0.804902,0.813375,0.804902,0.813375
2013-03-18,0.804902,0.804902,0.758309,0.758309
2013-03-19,0.758309,0.758309,0.74977,0.74977
2013-03-20,0.754036,0.758309,0.741353,0.741353
2013-03-21,0.745563,0.745563,0.741353,0.745563
2013-03-22,0.745563,0.745563,0.724399,0.728606
2013-03-25,0.737083,0.741353,0.728606,0.737083
2013-03-26,0.737083,0.74977,0.732876,0.745563
2013-03-27,0.745563,0.754036,0.741353,0.745563
2013-03-28,0.741353,0.74977,0.741353,0.745563
2013-04-02,0.74977,0.758309,0.745563,0.74977
2013-04-03,0.745563,0.754036,0.728606,0.732876
2013-04-04,0.732876,0.745563,0.728606,0.732876
2013-04-05,0.732876,0.737083,0.720256,0.720256
2013-04-08,0.724399,0.732876,0.724399,0.732876
2013-04-09,0.737083,0.745563,0.732876,0.745563
2013-04-10,0.745563,0.762516,0.741353,0.758309
2013-04-11,0.762516,0.766782,0.754036,0.766782
2013-04-12,0.762516,0.762516,0.74977,0.754036
2013-04-15,0.74977,0.754036,0.737083,0.737083
2013-04-17,0.758309,0.758309,0.724399,0.724399
2013-04-18,0.724399,0.732876,0.724399,0.724399
2013-04-19,0.732876,0.732876,0.728606,0.732876
2013-04-22,0.732876,0.732876,0.724399,0.728606
2013-04-23,0.724399,0.737083,0.724399,0.737083
2013-04-24,0.737083,0.741353,0.724399,0.732876
2013-04-25,0.741353,0.741353,0.715986,0.715986
2013-04-26,0.720256,0.728606,0.720256,0.724399
2013-04-29,0.724399,0.728606,0.720256,0.720256
2013-04-30,0.713581,0.717859,0.713581,0.717859
2013-05-02,0.724399,0.724399,0.703304,0.703304
2013-05-06,0.711716,0.711716,0.707509,0.711716
2013-05-07,0.715986,0.724399,0.707509,0.711716
2013-05-08,0.720256,0.732876,0.720256,0.732876
2013-05-09,0.732876,0.732876,0.715986,0.715986
2013-05-10,0.715986,0.720256,0.711716,0.715986
2013-05-13,0.711716,0.732876,0.711716,0.711716
2013-05-14,0.711716,0.732876,0.711716,0.728606
2013-05-15,0.732876,0.741353,0.732876,0.741353
2013-05-16,0.745563,0.745563,0.737083,0.745563
