Data,Zamkniecie
1993-04-20,0.4484366274548619
1993-04-22,0.5068313085303057
1993-04-26,0.5112667591513042
1993-04-27,0.5488511542385964
1993-04-29,0.5736024796360653
1993-05-04,0.5452253842131675
1993-05-06,0.5590008183320497
1993-05-10,0.6075736125794186
1993-05-11,0.6463287349199753
1993-05-13,0.6313296515625774
1993-05-17,0.6481854089984515
1993-05-18,0.6623611794921435
1993-05-20,0.6721449906405546
1993-05-24,0.6510725501128752
1993-05-25,0.6428164212024202
1993-05-27,0.6247150988287824
1993-05-31,0.6247519451799697
1993-06-01,0.6735502010855987
1993-06-03,0.8488020032285722
1993-06-07,0.9729952835430317
1993-06-08,1.0629505506513122
1993-06-09,1.052018620506626
1993-06-14,1.0851380473172145
1993-06-15,1.0955643245401532
1993-06-17,1.0800667039841403
1993-06-21,1.1027446780675687
1993-06-22,1.0918213395827707
1993-06-24,1.061365731890568
1993-06-28,1.0259155740019061
1993-06-29,1.0199032222214433
1993-07-01,1.022129604171429
1993-07-05,1.0278099545603019
1993-07-06,0.9964193526552271
1993-07-08,1.0167686398839784
1993-07-12,1.0007080815184715
1993-07-13,0.9831283771475353
1993-07-15,0.9824277725335001
1993-07-19,0.9788449208595633
1993-07-20,0.8951310423908145
1993-07-22,0.7977813311003836
1993-07-26,0.6673624011135348
1993-07-27,0.6350555563088172
1993-07-29,0.5882562903278712
1993-08-02,0.5200617770546258
1993-08-03,0.5069014499839325
1993-08-05,0.49241028610176346
1993-08-09,0.5545108122352307
1993-08-10,0.5897771095942457
1993-08-12,0.5940429844755261
1993-08-16,0.5995867599629797
1993-08-17,0.6131605056022966
1993-08-19,0.5678180284020261
1993-08-23,0.585746422520148
1993-08-24,0.5436875823909981
1993-08-26,0.5502242926927501
1993-08-30,0.6524387276369347
1993-08-31,0.7788100603202811
1993-09-02,0.8133840939643524
1993-09-06,0.8471379733508855
1993-09-07,0.891065084898926
1993-09-09,0.9345004661895114
1993-09-13,0.9344129057036484
1993-09-14,0.9299726275745809
1993-09-16,0.9281740950296272
1993-09-20,0.9799862651721064
1993-09-21,1.0227917181878157
1993-09-23,1.010647429388394
1993-09-27,0.980897162315354
1993-09-28,0.9908679492906579
1993-09-30,0.9847116506087131
1993-10-04,0.9665501362074883
1993-10-05,0.9702193186499086
1993-10-07,0.9474420832617219
1993-10-11,0.9054637113546478
1993-10-12,0.8980748604860781
1993-10-14,0.8606117703171585
1993-10-18,0.775898655966363
1993-10-19,0.7238093321136122
1993-10-21,0.6594134835100922
1993-10-26,0.6249594659811653
1993-10-28,0.590465748268307
1993-11-02,0.5932480838558771
1993-11-04,0.5940711502085436
1993-11-08,0.5926749692278331
1993-11-09,0.5355996907996962
1993-11-10,0.46308235750592713
1993-11-15,0.4189457695225119
1993-11-16,0.4050572460980182
1993-11-18,0.49081193792669
1993-11-22,0.5314629236112729
1993-11-23,0.5415069967063738
1993-11-25,0.5378649479686478
1993-11-29,0.5436942269464919
1993-11-30,0.528210710449739
1993-12-02,0.5072698343308746
1993-12-06,0.5208140538349173
1993-12-07,0.5045406433032873
1993-12-09,0.5028453371833781
1993-12-13,0.5068585426511104
1993-12-14,0.4967506864289624
1993-12-16,0.4950780253149866
1993-12-20,0.49396888643727843
1993-12-21,0.501522887877062
1993-12-23,0.5193926678982916
1993-12-27,0.519000113211335
1993-12-28,0.6416671293077658
1993-12-30,0.6397340765134027
1994-01-03,0.6492431548262686
1994-01-04,0.5794657913989877
1994-01-06,0.5405980497707364
1994-01-10,0.5342158266931498
1994-01-11,0.5341175529294455
1994-01-13,0.5259953584512311
1994-01-17,0.5229259035555731
1994-01-18,0.5223626771716233
1994-01-20,0.5174157363997587
1994-01-24,0.5171651548149349
1994-01-25,0.5211584425163843
1994-01-27,0.5477353267419013
1994-01-31,0.6614602824092746
1994-02-01,0.8010212372751403
1994-02-03,0.8140328264906571
1994-02-07,0.8440249590498705
1994-02-08,0.8311301819377932
1994-02-10,0.8186059231306995
1994-02-14,0.7305820272125176
1994-02-15,0.7227053121869698
1994-02-17,0.7159430417253195
1994-02-21,0.7158899308473212
1994-02-22,0.708994632715928
1994-02-24,0.7084361375840651
1994-02-28,0.7084148874278111
1994-03-01,0.7062571048944527
1994-03-03,0.7118746392737557
1994-03-07,0.7097312858319605
1994-03-08,0.7094197024639332
1994-03-10,0.7117748224150703
1994-03-14,0.694220505122017
1994-03-15,0.642235846631771
1994-03-17,0.577561557975704
1994-03-21,0.5498195981043758
1994-03-22,0.6018963033589095
1994-03-24,0.5864255841672544
1994-03-28,0.6027197255456492
1994-03-29,0.6856308597357436
1994-03-31,0.7402153116160698
1994-04-05,0.7288314686514177
1994-04-07,0.7303375427951188
1994-04-08,0.7279812576318593
1994-04-11,0.7903670506352433
1994-04-12,0.836365797130562
1994-04-14,0.824997163085504
1994-04-18,0.8698084087840674
1994-04-19,0.9470759762137068
1994-04-21,1.1268214360308455
1994-04-25,1.1352646817873617
1994-04-26,1.1704238012824106
1994-04-28,1.1994462851620722
1994-05-05,1.211505589561528
1994-05-06,1.21310362079005
1994-05-09,1.1924921203081498
1994-05-10,1.187799198431131
1994-05-12,1.1487432574859868
1994-05-16,1.2118496406864108
1994-05-17,1.1798502194151261
1994-05-19,1.1500049061689919
1994-05-23,1.1492059301182425
1994-05-24,1.1499914701754184
1994-05-26,1.1413222516451988
1994-05-30,1.066214880367688
1994-05-31,0.9835260293511189
1994-06-01,0.9891341201715826
1994-06-06,0.9943929682641065
1994-06-07,0.9632812945149594
1994-06-09,0.7872463490226386
1994-06-13,0.8241142123708489
1994-06-14,0.8176551180870981
1994-06-16,0.8010802555584315
1994-06-20,0.7976629835177271
1994-06-21,0.8066920572670305
1994-06-23,0.8027718728217679
1994-06-27,0.8507051548004446
1994-06-28,0.8542049738092479
1994-06-30,0.7694108096296692
1994-07-04,0.7884735247754353
1994-07-05,0.8121551498453815
1994-07-06,0.8179299823909814
1994-07-07,0.8302607008161506
1994-07-11,0.8598253267775956
1994-07-12,0.9028933442579481
1994-07-13,0.9504234764791005
1994-07-14,0.9377673876590709
1994-07-18,0.9462012752876505
1994-07-19,0.951039145201769
1994-07-20,0.9980599256220979
1994-07-21,0.9181944065285912
1994-07-25,0.8533477981823362
1994-07-26,0.8430368202771367
1994-07-27,0.8015495727298435
1994-07-28,0.7486515302305626
1994-08-01,0.7307538205404631
1994-08-02,0.7138136572724537
1994-08-03,0.7148336120248612
1994-08-04,0.7053349962446875
1994-08-08,0.7051126005144311
1994-08-09,0.7020205149786152
1994-08-10,0.703813358382401
1994-08-11,0.6989588699110221
1994-08-16,0.6877390512102723
1994-08-17,0.6570556676454493
1994-08-18,0.611183740139204
1994-08-22,0.5593975952836843
1994-08-23,0.5234393007195131
1994-08-24,0.5219831847456738
1994-08-25,0.41539300528402273
1994-08-29,0.395055929949672
1994-08-30,0.3482852470833763
1994-08-31,0.37730469273674966
1994-09-01,0.4069189429921311
1994-09-05,0.4138228994543889
1994-09-06,0.5080556946439861
1994-09-07,0.507469966601429
1994-09-08,0.5751547481863952
1994-09-12,0.5895680997758241
1994-09-13,0.6361686304635149
1994-09-14,0.6392496355447127
1994-09-15,0.644828742064286
1994-09-19,0.6432700237236588
1994-09-20,0.636362039892007
1994-09-21,0.6290018829587314
1994-09-22,0.6153828363978259
1994-09-26,0.6141627227371379
1994-09-27,0.6154748668697958
1994-09-28,0.6168333687122309
1994-09-29,0.6378647058417538
1994-10-03,0.6497323252490486
1994-10-04,0.6498939238145727
1994-10-05,0.6590261260696959
1994-10-06,0.6401822592330089
1994-10-07,0.6367872468382602
1994-10-10,0.5685789581696924
1994-10-11,0.5698363959051527
1994-10-12,0.48920709778264
1994-10-13,0.4523545426113132
1994-10-14,0.3743440518773973
1994-10-17,0.3645253771442161
1994-10-18,0.371053754417739
1994-10-19,0.3752306657409636
1994-10-20,0.35714445891479446
1994-10-21,0.360568834576255
1994-10-24,0.3862543427686604
1994-10-25,0.3898303691910425
1994-10-26,0.36858051985696155
1994-10-27,0.37438267732884245
1994-10-28,0.3470403460313372
1994-11-02,0.35842909739022033
1994-11-03,0.3729146695149112
1994-11-04,0.3507928497135654
1994-11-07,0.3503441136995836
1994-11-08,0.3468815084089299
1994-11-09,0.34607406294706683
1994-11-10,0.3448149325226032
1994-11-14,0.3495465281620857
1994-11-15,0.36904476008763304
1994-11-16,0.35972134832920605
1994-11-17,0.4519317256308699
1994-11-18,0.43807429959216443
1994-11-21,0.4540815783792065
1994-11-22,0.45314229672858447
1994-11-23,0.4718227061896976
1994-11-24,0.4636866755539325
1994-11-25,0.4672876794188392
1994-11-28,0.48210488023382786
1994-11-29,0.5248378959169856
1994-11-30,0.5598645319100424
1994-12-01,0.5522036382986052
1994-12-02,0.5451382973333111
1994-12-05,0.5316987049580569
1994-12-06,0.5273067670920422
1994-12-07,0.5530178022182665
1994-12-08,0.5809327474434786
1994-12-09,0.5839111669448559
1994-12-12,0.6086429834162855
1994-12-13,0.5793708212006452
1994-12-14,0.5820727628595709
1994-12-15,0.5381287465963125
1994-12-16,0.5413130693427521
1994-12-19,0.51823873977481
1994-12-20,0.529638089977218
1994-12-21,0.525383244545874
1994-12-22,0.5263575304026855
1994-12-23,0.5262639910184355
1994-12-27,0.5193595995445256
1994-12-28,0.48036753138749616
1994-12-29,0.44707468437955533
1995-01-02,0.4483954005686879
1995-01-03,0.4645240514573828
1995-01-04,0.4677278981672881
1995-01-05,0.4674009843520067
1995-01-06,0.46074568737439414
1995-01-09,0.4082469591026057
1995-01-10,0.4061283051518845
1995-01-11,0.3576428751772506
1995-01-12,0.35914024610391826
1995-01-13,0.35124893901866383
1995-01-16,0.3507527084255459
1995-01-17,0.34661519558836174
1995-01-18,0.32970753810467984
1995-01-19,0.30963957329382924
1995-01-20,0.3143521912896453
1995-01-23,0.33376869199978626
1995-01-24,0.3430536039335651
1995-01-25,0.34316398828213746
1995-01-26,0.35108695590046934
1995-01-27,0.3299291832420914
1995-01-30,0.31028585397110114
1995-01-31,0.29008938442515386
1995-02-01,0.30508935692996547
1995-02-02,0.304268029798562
1995-02-03,0.2858513428117072
1995-02-06,0.36435452348009806
1995-02-07,0.4448874896683625
1995-02-08,0.4407284497485951
1995-02-09,0.4435941655804852
1995-02-10,0.43687928055000846
1995-02-13,0.4410590600029308
1995-02-14,0.45363377927557685
1995-02-15,0.45559818929280205
1995-02-16,0.4601482730893858
1995-02-17,0.4595532931379344
1995-02-20,0.4505694788145803
1995-02-21,0.472825437937916
1995-02-22,0.47249737326626556
1995-02-23,0.4766348104874664
1995-02-24,0.5368737520349943
1995-02-27,0.5661047326054636
1995-02-28,0.5482023606264239
1995-03-01,0.5458568624762997
1995-03-02,0.5346029879671541
1995-03-03,0.5328999347621953
1995-03-06,0.4993661461485053
1995-03-07,0.43959388530026483
1995-03-08,0.43615496384482555
1995-03-09,0.43507229888909527
1995-03-10,0.4364909760898574
1995-03-13,0.42677697707443074
1995-03-14,0.4281565191808547
1995-03-15,0.42742710796417704
1995-03-16,0.42512065610950767
1995-03-17,0.424852133335785
1995-03-20,0.422880766379609
1995-03-21,0.3902486607862447
1995-03-22,0.3928475222885734
1995-03-23,0.38116534284441844
1995-03-24,0.24461008646428267
1995-03-27,0.20809121746320353
1995-03-28,0.21375857125499706
1995-03-29,0.2185175393717326
1995-03-30,0.2264223034546485
1995-03-31,0.21912558912252406
1995-04-03,0.2164971859966958
1995-04-04,0.25155978671332263
1995-04-05,0.27480773718146856
1995-04-06,0.30919398595489306
1995-04-07,0.31586011686487425
1995-04-10,0.36393372442327565
1995-04-11,0.3435187518158317
1995-04-12,0.3434758599555558
1995-04-13,0.38615662197263484
1995-04-14,0.387927670346032
1995-04-18,0.4006505852870618
1995-04-19,0.4331286095861699
1995-04-20,0.4243617453881379
1995-04-21,0.43636358727470786
1995-04-24,0.45796643745707777
1995-04-25,0.45795344632519336
1995-04-26,0.5364540484010712
1995-04-27,0.5380081498586778
1995-04-28,0.5552458979425168
1995-05-04,0.561476663170942
1995-05-05,0.570518160040441
1995-05-09,0.5682431485431604
1995-05-10,0.5684149241486435
1995-05-11,0.5660705011090014
1995-05-12,0.5639173071645809
1995-05-15,0.549664921770504
1995-05-16,0.5796417446011831
1995-05-17,0.6066666173131849
1995-05-18,0.5822939698568866
1995-05-19,0.5831668304155385
1995-05-22,0.5955246175874984
1995-05-23,0.5666519347590911
1995-05-24,0.6080584274425053
1995-05-25,0.6470888309473403
1995-05-26,0.6330092142326016
1995-05-29,0.6530425201262796
1995-05-30,0.6451357006618412
1995-05-31,0.6322688283637177
1995-06-01,0.6479526462353503
1995-06-02,0.6495991079573157
1995-06-05,0.6785686913174562
1995-06-06,0.6812680613444352
1995-06-07,0.6711982377206968
1995-06-08,0.6563489234961251
1995-06-09,0.6480334214341921
1995-06-12,0.6473558436981298
1995-06-13,0.633826688567474
1995-06-14,0.617478455998661
1995-06-16,0.6250124838351626
1995-06-19,0.6223386652574759
1995-06-20,0.6034282694334425
1995-06-21,0.5730378690906328
1995-06-22,0.518594867522713
1995-06-23,0.46732285515938077
1995-06-26,0.43979445576488946
1995-06-27,0.4114476807834504
1995-06-28,0.3419191967095856
1995-06-29,0.3486912774230398
1995-06-30,0.29266543763706143
1995-07-03,0.2930173291512482
1995-07-04,0.24621790398593663
1995-07-05,0.26321233665381477
1995-07-06,0.26334629369544904
1995-07-07,0.2631647387869694
1995-07-10,0.2606714402003349
1995-07-11,0.26267961131042317
1995-07-12,0.27416402743831336
1995-07-13,0.27962979654463865
1995-07-14,0.2505525439822564
1995-07-17,0.26459613593511333
1995-07-18,0.2663370639909436
1995-07-19,0.2723800193993733
1995-07-20,0.27226502867018076
1995-07-21,0.28248638620831196
1995-07-24,0.2710462471736088
1995-07-25,0.27138522814094124
1995-07-26,0.26670141917205525
1995-07-27,0.2693727297450943
1995-07-28,0.267059076692164
1995-07-31,0.27529250124209487
1995-08-01,0.27470199110696514
1995-08-02,0.2626973380767515
1995-08-03,0.262691556049318
1995-08-04,0.2627901879555803
1995-08-07,0.26508288613722963
1995-08-08,0.26377553709448365
1995-08-09,0.25270794191471646
1995-08-10,0.2515476339002701
1995-08-11,0.25873791845232796
1995-08-16,0.23565158984614165
1995-08-17,0.2070158671166849
1995-08-18,0.20239578425423613
1995-08-21,0.20290687774899352
1995-08-22,0.19458700158700545
1995-08-23,0.17667920058898556
1995-08-24,0.1674339745853865
1995-08-25,0.16695391070097007
1995-08-28,0.1396573595614375
1995-08-29,0.13705786170241538
1995-08-30,0.11854440363158644
1995-08-31,0.11882883063074567
1995-09-01,0.11677177238369149
1995-09-04,0.1260364178882622
1995-09-05,0.13686833587895803
1995-09-06,0.13514619193642569
1995-09-07,0.13005059316295645
1995-09-08,0.14702889776378256
1995-09-11,0.16604025904866976
1995-09-12,0.166047896942455
1995-09-13,0.17989599990178434
1995-09-14,0.18354719221339444
1995-09-15,0.21199361437726666
1995-09-18,0.23710894347701167
1995-09-19,0.23915549232986844
1995-09-20,0.24165124968289645
1995-09-21,0.24179950644541925
1995-09-22,0.24200469778721412
1995-09-25,0.2428704665094841
1995-09-26,0.2425314536096247
1995-09-27,0.24146863793713702
1995-09-28,0.2441677059070143
1995-09-29,0.24342502245905098
1995-10-02,0.24070039912551952
1995-10-03,0.23659556998632
1995-10-04,0.25769268751234287
1995-10-05,0.2586949127929512
1995-10-06,0.24617857916204278
1995-10-09,0.2287561577402191
1995-10-10,0.2246344030067092
1995-10-11,0.22389266939471353
1995-10-12,0.20863176394615704
1995-10-13,0.19946285634013325
1995-10-16,0.20236073914201036
1995-10-17,0.21284781661500368
1995-10-18,0.2053754285756344
1995-10-19,0.20803718159649232
1995-10-20,0.22747004066415907
1995-10-23,0.23821083276575733
1995-10-24,0.23804688312121286
1995-10-25,0.2352568014090421
1995-10-26,0.23904223118920806
1995-10-27,0.23778267698065328
1995-10-30,0.23782602088269006
1995-10-31,0.2365366867316035
1995-11-02,0.2543715567866913
1995-11-03,0.26385084925607355
1995-11-06,0.264171027938334
1995-11-07,0.2498440950165998
1995-11-08,0.22839644138463205
1995-11-09,0.23244782548552348
1995-11-10,0.23865025971379716
1995-11-13,0.23281220558832927
1995-11-14,0.22603922303551602
1995-11-15,0.220204936536372
1995-11-16,0.22027567764835612
1995-11-17,0.214555264396949
1995-11-20,0.23488222914333684
1995-11-21,0.2303083050510399
1995-11-22,0.23895820512163474
1995-11-23,0.23891455773293258
1995-11-24,0.23961701606104752
1995-11-27,0.23688685618974126
1995-11-28,0.23660472818081912
1995-11-29,0.24052257800059912
1995-11-30,0.21125616674123546
1995-12-01,0.1983196482038375
1995-12-04,0.19737423760346257
1995-12-05,0.19785548940945438
1995-12-06,0.20323813552898382
1995-12-07,0.20271545358865278
1995-12-08,0.19933949137378407
1995-12-11,0.20779542082084196
1995-12-12,0.20733100991231249
1995-12-13,0.21084786168963782
1995-12-14,0.21088372617241477
1995-12-15,0.20946503415504997
1995-12-18,0.15560446895192173
1995-12-19,0.1617868130041123
1995-12-20,0.1842940134529129
1995-12-21,0.17805484819200224
1995-12-22,0.19185071011975685
1995-12-27,0.1931792570796145
1995-12-28,0.1945564901368163
1995-12-29,0.19240097294110334
1996-01-02,0.21363823025017026
1996-01-03,0.22139998767105562
1996-01-04,0.22534072007875322
1996-01-05,0.2706208790167176
1996-01-08,0.2680923056005468
1996-01-09,0.28711970737873344
1996-01-10,0.2846823648409255
1996-01-11,0.28461743080714813
1996-01-12,0.2905140511351365
1996-01-15,0.28596247173477846
1996-01-16,0.28754437388030135
1996-01-17,0.28233308223554476
1996-01-18,0.28923321788978423
1996-01-19,0.28765777364179496
1996-01-22,0.2431724865414418
1996-01-23,0.24180014273398182
1996-01-24,0.2576581327339852
1996-01-25,0.2843506398685196
1996-01-26,0.28940809657546773
1996-01-29,0.28851930973863543
1996-01-30,0.2901906242423059
1996-01-31,0.29585585377524226
1996-02-01,0.30754143104867593
1996-02-02,0.290213120795156
1996-02-05,0.29031997260570597
1996-02-06,0.27649926793682505
1996-02-07,0.2802855202612032
1996-02-08,0.27970212777035014
1996-02-09,0.26914331257358026
1996-02-12,0.28110431268871416
1996-02-13,0.3312297813576626
1996-02-14,0.3384548897541791
1996-02-15,0.33136784127089824
1996-02-16,0.3261172911407121
1996-02-19,0.3289661239554679
1996-02-20,0.3780672168305205
1996-02-21,0.36516315106868125
1996-02-22,0.3422285135092179
1996-02-23,0.33216890533211335
1996-02-26,0.3132962093105909
1996-02-27,0.313888532256924
1996-02-28,0.3063746339319519
1996-02-29,0.32174908887999154
1996-03-01,0.31609527003939547
1996-03-04,0.32627597630512434
1996-03-05,0.3269498481332974
1996-03-06,0.33689361835145315
1996-03-07,0.33695105337348435
1996-03-08,0.3360227216772018
1996-03-11,0.3607967425942112
1996-03-12,0.3282653549678212
1996-03-13,0.3282722138284611
1996-03-14,0.33507974150440123
1996-03-15,0.3342786822134423
1996-03-18,0.340306872590552
1996-03-19,0.2880257679462696
1996-03-20,0.2910868054026393
1996-03-21,0.292930478384079
1996-03-22,0.3129101259040962
1996-03-25,0.3198816091612985
1996-03-26,0.3201345116207755
1996-03-27,0.315403574675905
1996-03-28,0.3002015901794804
1996-03-29,0.29929122596931645
1996-04-01,0.2891709341249345
1996-04-02,0.2869506044461782
1996-04-03,0.26511730822255886
1996-04-04,0.26726819602871066
1996-04-05,0.2647272715013413
1996-04-09,0.2054787740544063
1996-04-10,0.2049080194658256
1996-04-11,0.19567636450523923
1996-04-12,0.18681349338582062
1996-04-15,0.18698518045533694
1996-04-16,0.16794685920873986
1996-04-17,0.16939842888262635
1996-04-18,0.16689437258557094
1996-04-19,0.16155887945493477
1996-04-22,0.1314553167674881
1996-04-23,0.12410085525669644
1996-04-24,0.12327673106633084
1996-04-25,0.116321760120805
1996-04-26,0.11166984341642776
1996-04-29,0.11077654809276878
1996-04-30,0.10599631932170733
1996-05-06,0.10934345963897821
1996-05-07,0.17968248112737506
1996-05-08,0.17879585236104947
1996-05-09,0.17888468067694235
1996-05-10,0.1951420074537758
1996-05-13,0.1962858456898649
1996-05-14,0.20873061830367998
1996-05-15,0.21348691890592575
1996-05-16,0.21230905435251302
1996-05-17,0.21149635339376852
1996-05-20,0.21072103797397765
1996-05-21,0.2231085042544761
1996-05-22,0.2441031965701003
1996-05-23,0.27183509040752984
1996-05-24,0.2650988779993369
1996-05-27,0.2649720814116431
1996-05-28,0.26437344237383503
1996-05-29,0.26534706860390156
1996-05-30,0.2659141588870977
1996-05-31,0.2710651311953203
1996-06-03,0.27242923046143314
1996-06-04,0.22427380194999352
1996-06-05,0.2214026884324753
1996-06-07,0.23739592396505682
1996-06-10,0.24729629634447312
1996-06-11,0.24890213270362418
1996-06-12,0.2431795843071
1996-06-13,0.24068978118192433
1996-06-14,0.24902713581714958
1996-06-17,0.24968170591464814
1996-06-18,0.24968242173691776
1996-06-19,0.2431863906039541
1996-06-20,0.22417782844971437
1996-06-21,0.17939492520944933
1996-06-24,0.1998867451662225
1996-06-25,0.20289791550642972
1996-06-26,0.19601281783792052
1996-06-27,0.20126808550725406
1996-06-28,0.19389970018699676
1996-07-01,0.1935392918401446
1996-07-02,0.20245834302849441
1996-07-03,0.19438806512319728
1996-07-04,0.24383318235701454
1996-07-05,0.23681070833766235
1996-07-08,0.2495138924174403
1996-07-09,0.2542483265499954
1996-07-10,0.26803121025203336
1996-07-11,0.2736381279177668
1996-07-12,0.2696617752485565
1996-07-15,0.26992157710492404
1996-07-16,0.2875636605224542
1996-07-17,0.2930039841891566
1996-07-18,0.2946713791719095
1996-07-19,0.2939196150914546
1996-07-22,0.2739014690893715
1996-07-23,0.26147447826178905
1996-07-24,0.26403619837658676
1996-07-25,0.2738377557763073
1996-07-26,0.2745658014273176
1996-07-29,0.2843018774695241
1996-07-30,0.2826637885015477
1996-07-31,0.2825367765200279
1996-08-01,0.22536653792251846
1996-08-02,0.22378836439254282
1996-08-05,0.27699644336909757
1996-08-06,0.27672221024531785
1996-08-07,0.2810472599751395
1996-08-08,0.28543188737826186
1996-08-09,0.2873041846544591
1996-08-12,0.28453672550243647
1996-08-13,0.2741129632704863
1996-08-14,0.2688684865915922
1996-08-16,0.27625846414981814
1996-08-19,0.28602713994365897
1996-08-20,0.2774023952576647
1996-08-21,0.2754041438705755
1996-08-22,0.2868397591518471
1996-08-23,0.29036226115116975
1996-08-26,0.29397393814162187
1996-08-27,0.2963150884435004
1996-08-28,0.29575702922805164
1996-08-29,0.29648488875476053
1996-08-30,0.2829939150348604
1996-09-02,0.2641186240661272
1996-09-03,0.2320591091155156
1996-09-04,0.23115287743366136
1996-09-05,0.22100014947543833
1996-09-06,0.22146146875557893
