Data,ING,MBANK,PEKAO,PKO,SANTANDER
2016-08-26,0.8483138361452393,0.975955310880829,0.9544469737114103,0.7872571208598182,0.8628768640140037
2016-09-02,0.8530950561401445,1.023963730569948,0.9607924322814686,0.7797231846051752,0.8767297453204878
2016-09-09,0.8006453340648861,0.9519915803108807,0.9544469737114103,0.7872571208598182,0.8493074388165791
2016-09-16,0.8150085892135154,0.9199319948186528,0.9672269199646567,0.7947910571144611,0.9040111525888991
2016-09-23,0.8483138361452393,0.9279468911917099,0.9801715090983486,0.8097784300308891,0.9040111525888991
2016-09-30,0.8483138361452393,0.9039831606217616,0.9415036041546107,0.7722676838512655,0.8355937991075275
2016-10-07,0.8483138361452393,0.9199319948186528,0.9801715090983486,0.7722676838512655,0.8904417273914743
2016-10-14,0.8340028347670462,0.9119980569948186,0.9156973571158958,0.7497453426341324,0.8904417273914743
2016-10-21,0.7911286161242072,0.8879533678756476,0.9222050194126151,0.7722676838512655,0.9452913133134858
2016-10-28,0.8196983651101575,0.9119980569948186,0.9415036041546107,0.8173133983315942,1.0
2016-11-04,0.838790586483256,0.8799384715025906,0.8899691629982811,0.7872571208598182,1.0
2016-11-11,0.838790586483256,0.9119980569948186,0.9286419462495876,0.7797231846051752,1.013710324432922
2016-11-18,0.8101685837268694,0.8720045336787564,0.8834602811246695,0.7347579697177044,0.9725727205818971
2016-11-25,0.8244273313346265,0.8399449481865285,0.8770282325952657,0.7497453426341324,0.9725727205818971
2016-12-02,0.8530950561401445,0.8399449481865285,0.8640860826153582,0.7497453426341324,0.9588607385109106
2016-12-09,0.8625725837529964,0.8959682642487046,0.9156973571158958,0.7947910571144611,1.1096975142059582
2016-12-16,0.9054990561662714,0.8959682642487046,0.9222050194126151,0.8097784300308891,1.164402885616343
2016-12-23,0.8864003030718685,0.8639896373056993,0.9222050194126151,0.8173133983315942,1.1096975142059582
2016-12-30,0.9102868078824812,0.8720045336787564,0.9415036041546107,0.8097784300308891,1.1505466890337297
2017-01-06,0.8912403085585143,0.8959682642487046,0.9865986793201835,0.8622796452651275,1.1505466890337297
2017-01-13,0.9530565189844479,0.9359617875647667,0.9544469737114103,0.8622796452651275,1.1779723108137676
2017-01-20,0.9436377768633368,0.9039831606217616,0.9607924322814686,0.8547415808262353,1.164402885616343
2017-01-27,0.9483732748091105,1.015948834196891,1.0253495154925902,0.899717116174329,1.260247518515817
2017-02-03,1.0246572479245455,1.023963730569948,1.0060594677888401,0.899717116174329,1.2329644536093411
2017-02-10,1.043697215527208,1.1119656735751293,1.0511582016850893,0.9672758834572304,1.1096975142059582
2017-02-17,1.043697215527208,1.0559423575129534,1.0705336197712927,1.012240066298639,1.136980579112434
2017-02-24,1.0818881899947093,1.0559423575129534,1.0446444415039091,0.982187917011112,1.1232669394033827
2017-03-03,1.058008216905401,1.039993523316062,1.0446444415039091,1.0047081941361207,1.1779723108137676
2017-03-10,1.0246572479245455,1.0,0.9995408293000909,0.9372237341697034,1.2329644536093411
2017-03-17,1.0532204651891912,1.039993523316062,1.0253495154925902,0.9672758834572304,1.2465355364448303
2017-03-24,1.0389159955323026,1.023963730569948,0.9995408293000909,0.9372237341697034,1.260247518515817
2017-03-31,1.0199152182574673,0.9679404145077719,0.9738272701051824,0.9221568937064798,1.2465355364448303
2017-04-07,1.0150817444921258,0.991985103626943,1.0060594677888401,0.9597429792486498,1.2465355364448303
2017-04-14,0.9960352451681591,0.983970207253886,0.9801715090983486,0.9221568937064798,1.205396274955741
2017-04-21,1.0199152182574673,1.015948834196891,0.9738272701051824,0.9372237341697034,1.2739561853106744
2017-04-28,1.058008216905401,1.1039507772020725,1.0382184908589662,1.012240066298639,1.3423768540681753
2017-05-05,1.072266964513158,1.1279954663212435,1.0317840031757783,1.0496837294842143,1.3423768540681753
2017-05-12,1.0532204651891912,1.1119656735751293,1.0446444415039091,1.0271490037143338,1.3012392502171506
2017-05-19,1.0389159955323026,1.0880019430051813,1.0124098046664671,0.9971752899275399,1.2739561853106744
2017-05-26,1.0484327134729814,1.0880019430051813,1.0124098046664671,1.012240066298639,1.2465355364448303
2017-06-02,1.058008216905401,1.1279954663212435,0.9801715090983486,1.0047081941361207,1.2739561853106744
2017-06-09,1.0389159955323026,1.1359294041450776,0.9544469737114103,1.0047081941361207,1.2876714826577906
2017-06-16,1.0246572479245455,1.1359294041450776,0.9350764339327757,0.9897208212196926,1.3423768540681753
2017-06-23,1.034180497586529,1.1439443005181347,0.9415036041546107,1.0047081941361207,1.3012392502171506
2017-06-30,1.0484327134729814,1.1759229274611398,0.9673903432682099,0.9672758834572304,1.260247518515817
2017-07-07,1.0484327134729814,1.1599740932642486,0.9673903432682099,0.9746457243879709,1.2739561853106744
2017-07-14,1.0770612479506725,1.207982512953368,1.0089096189858853,0.982187917011112,1.2329644536093411
2017-07-21,1.0865779658913512,1.1679889896373057,0.9950735191440034,1.0047081941361207,1.2465355364448303
2017-07-28,1.1246644328179805,1.0959358808290154,0.9880658303214865,1.034688100199288,1.4382214869676495
2017-08-04,1.0913069321158204,1.0559423575129534,1.0572707210687398,0.9971752899275399,1.3972280976282514
2017-08-11,1.0770612479506725,1.0719721502590673,1.0710275484126293,1.0047081941361207,1.3836586724308269
2017-08-18,1.0913069321158204,1.0319786269430051,1.0226774225218045,0.9897208212196926,1.3560904937772267
2017-08-25,1.096153469323771,1.039993523316062,1.0226774225218045,0.9897208212196926,1.3560904937772267
2017-09-01,1.1104122169315278,1.0880019430051813,1.0710275484126293,0.9971752899275399,1.4109384220611734
2017-09-08,1.13902768796661,1.0479274611398963,1.0572707210687398,0.9746457243879709,1.3560904937772267
2017-09-15,1.13902768796661,1.0639572538860103,1.0987021872501774,0.9446761387854262,1.3836586724308269
2017-09-22,1.1532864355743668,1.0719721502590673,1.0710275484126293,0.9746457243879709,1.3972280976282514
2017-09-29,1.13902768796661,1.0479274611398963,1.0502715692844682,0.9446761387854262,1.4656454511096229
2017-10-06,1.1294521845341903,1.0319786269430051,1.0572707210687398,0.9597429792486498,1.4656454511096229
2017-10-13,1.1104122169315278,1.1279954663212435,1.0847941323716563,0.9971752899275399,1.3836586724308269
2017-10-20,1.0627437148511747,1.0880019430051813,1.0641088887032424,0.9971752899275399,1.3698008182101487
2017-10-27,1.0913069321158204,1.0719721502590673,0.9880658303214865,1.0047081941361207,1.314952889926202
2017-11-03,1.0865779658913512,1.0880019430051813,1.001989739699606,1.034688100199288,1.3288090865088154
2017-11-10,1.072266964513158,1.1039507772020725,0.9950735191440034,1.0572073452782345,1.3012392502171506
2017-11-17,1.0913069321158204,1.1199805699481864,1.0089096189858853,1.0796543471328213,1.260247518515817
2017-11-24,1.0913069321158204,1.1439443005181347,1.0710275484126293,1.117158901036071,1.2739561853106744
2017-12-01,1.096153469323771,1.1439443005181347,1.0434224254579358,1.117158901036071,1.3698008182101487
2017-12-08,1.1056179334940137,1.1199805699481864,1.0295851060391619,1.1097178489270334,1.2876714826577906
2017-12-15,1.096153469323771,1.1359294041450776,1.0502715692844682,1.1471398391453007,1.2876714826577906
2017-12-22,1.1246644328179805,1.1599740932642486,1.036503765748549,1.1471398391453007,1.3012392502171506
2017-12-29,1.1104122169315278,1.1279954663212435,1.0572707210687398,1.1771207772545305,1.3288090865088154
2018-01-05,1.1628619390067865,1.1999676165803108,1.0987021872501774,1.1695868409998875,1.3288090865088154
2018-01-12,1.177166408663675,1.1759229274611398,1.0710275484126293,1.2071739585881196,1.3560904937772267
2018-01-19,1.1675909052312556,1.1919527202072537,1.0710275484126293,1.2071739585881196,1.3836586724308269
2018-01-26,1.177166408663675,1.287969559585492,1.1333028032584656,1.2146253311577802,1.4109384220611734
2018-02-02,1.1866374045552224,1.2159974093264247,1.0918749958077045,1.1921164065394567,1.3972280976282514
2018-02-09,1.0674857445182528,1.1359294041450776,1.0434224254579358,1.1321442098603742,1.3560904937772267
2018-02-16,1.072266964513158,1.1439443005181347,1.0779462081220164,1.1471398391453007,1.3012392502171506
2018-02-23,1.058008216905401,1.1279954663212435,1.0779462081220164,1.1622077116545866,1.3288090865088154
2018-03-02,1.0389159955323026,1.0559423575129534,1.001989739699606,1.117158901036071,1.2876714826577906
2018-03-09,1.0150817444921258,1.0719721502590673,1.0226774225218045,1.0946293354965018,1.2876714826577906
2018-03-16,1.0532204651891912,1.0639572538860103,0.9812325409945527,1.0871882833874642,1.2876714826577906
2018-03-23,1.058008216905401,1.0079339378238341,0.974224852172036,1.0572073452782345,1.2329644536093411
2018-03-30,1.0389159955323026,1.0,0.9467148562149333,1.0271490037143338,1.205396274955741
2018-04-06,1.043697215527208,1.0319786269430051,0.9604753422894996,1.0271490037143338,1.2329644536093411
2018-04-20,1.0532204651891912,1.023963730569948,0.9535493651187594,1.0572073452782345,1.2465355364448303
2018-04-27,1.0415874695458494,1.0559423575129534,0.9190341194929244,1.072120410878178,1.2465355364448303
2018-05-04,1.0415874695458494,1.015948834196891,0.9121166793604295,1.0496837294842143,1.2329644536093411
2018-05-11,1.0512609487978366,1.0319786269430051,0.89835985201654,1.034688100199288,1.2329644536093411
2018-05-18,1.031861736523426,1.0079339378238341,0.9052748529952503,1.0496837294842143,1.3012392502171506
2018-05-25,1.012508246298147,1.0281735751295336,0.8913582610784841,1.012240066298639,1.164402885616343
2018-06-01,1.031861736523426,1.0119818652849741,0.9190341194929244,0.9746457243879709,1.136980579112434
2018-06-08,1.0173939738339244,1.0119818652849741,0.9467148562149333,1.0047081941361207,1.136980579112434
2018-06-15,1.007668240811501,1.0281735751295336,0.9604753422894996,1.019704855467109,1.164402885616343
2018-06-22,0.9495555163652276,0.9553108808290154,0.9052748529952503,0.982187917011112,1.1096975142059582
2018-06-29,0.9398820371132404,0.931023316062176,0.8845213130208738,0.9296908299611228,1.1232669394033827
2018-07-06,0.9543955218518736,0.9472150259067357,0.890866771590932,0.982187917011112,1.1096975142059582
2018-07-13,0.9398820371132404,0.9472150259067357,0.890866771590932,0.982187917011112,1.0821309931904228
2018-07-20,0.9398820371132404,0.931023316062176,0.8761318435795069,0.9597429792486498,1.0958396599852802
2018-07-27,0.9979359760677731,0.971502590673575,0.9057663424828025,1.0572073452782345,1.1505466890337297
2018-08-03,0.9591767418467789,0.9876943005181347,0.9428902630810293,1.0647412815328772,1.1096975142059582
2018-08-10,0.9640755328251653,0.931023316062176,1.0542547074143567,1.0255885500681665,1.0684156958433069
2018-08-17,0.9495555163652276,0.9148316062176164,1.0171405434312673,1.017967921944292,1.0272814072684113
2018-08-24,0.9495555163652276,0.9229274611398962,1.0542547074143567,1.0787977489011287,1.0409917317013333
2018-08-31,0.9543955218518736,0.9634067357512952,1.0616575391499428,1.0863213646951488,1.05470371377232
2018-09-07,0.9543955218518736,0.931023316062176,0.9949100958404501,1.0635647490218783,0.9862863602909486
2018-09-14,0.9398820371132404,0.9553108808290154,0.9726028149054249,1.0331916334089821,1.0
2018-09-21,0.925264044833735,0.9957901554404144,0.9800080857947951,1.0711812489615036,1.0821309931904228
2018-09-28,0.9689090065905067,1.0605569948186528,0.965187787400917,1.1091708645140248,1.0272814072684113
2018-10-05,0.9543955218518736,1.0119818652849741,0.9502955339703997,1.0863213646951488,1.0821309931904228
2018-10-12,0.8962305436351642,0.9553108808290154,0.9280711842640433,1.0255885500681665,1.013710324432922
2018-10-19,0.90107054912181,0.9472150259067357,0.9428902630810293,1.0483420696032504,1.05470371377232
2018-10-26,0.8865505326618723,0.931023316062176,0.9354752355765215,1.0331916334089821,1.05470371377232
2018-11-02,0.852631303927524,0.8905440414507773,0.9354752355765215,1.017967921944292,0.9725727205818971
2018-11-09,0.9446697888294502,0.971502590673575,0.9874950683359421,1.0635647490218783,1.0272814072684113
2018-11-16,0.925264044833735,0.9229274611398962,0.9280711842640433,1.017967921944292,1.0272814072684113
2018-11-23,0.9446697888294502,0.931023316062176,0.9205829821460041,1.0028247100724599,0.9588607385109106
2018-11-30,0.9398820371132404,0.9472150259067357,0.9726028149054249,1.0331916334089821,1.0272814072684113
2018-12-07,0.9349897778561583,0.9634067357512952,0.965187787400917,1.0103576142810404,0.9452913133134858
2018-12-14,0.9737490120771526,0.9876943005181347,0.9428902630810293,1.0255885500681665,0.9452913133134858
2018-12-21,0.9785890175637986,0.9795984455958548,0.965187787400917,0.9876030626998944,0.9314367743689371
2018-12-28,0.9349897778561583,0.9795984455958548,0.965187787400917,0.9952040819485855,0.9177264499360152
2019-01-04,0.9543955218518736,0.9795984455958548,0.9874950683359421,1.017967921944292,0.9725727205818971
2019-01-11,0.9689090065905067,1.0038860103626943,1.0023153667298204,0.9952040819485855,1.0
2019-01-18,1.0028282353248552,1.052461139896373,1.0245433751668533,1.017967921944292,1.0272814072684113
2019-01-25,0.9834812768208806,1.0443652849740932,1.0023153667298204,1.017967921944292,1.0272814072684113
2019-02-01,0.9883147505862219,1.052461139896373,0.9874950683359421,1.0028247100724599,0.9588607385109106
2019-02-08,1.02702173103678,0.9795984455958548,0.9949100958404501,0.9799834666220822,0.9177264499360152
2019-02-15,0.9398820371132404,0.9957901554404144,0.9800080857947951,0.9952040819485855,0.9314367743689371
2019-02-22,0.9349897778561583,0.9876943005181347,1.0023153667298204,0.9799834666220822,0.9588607385109106
2019-03-01,0.9107962821442335,0.971502590673575,0.965187787400917,0.9572309791330607,0.9862863602909486
2019-03-08,0.9107962821442335,0.971502590673575,0.9280711842640433,0.926870248072912,0.9452913133134858
2019-03-15,0.925264044833735,1.0119818652849741,0.9502955339703997,0.9496155112394975,0.9862863602909486
2019-03-22,0.9156362876308792,0.9957901554404144,0.9354752355765215,0.9420000433459345,1.0
2019-03-29,0.905962808378892,0.9553108808290154,0.9428902630810293,0.9343948959129943,0.9588607385109106
2019-04-05,0.9301563040908171,0.971502590673575,0.965187787400917,0.9648371586120631,1.013710324432922
2019-04-12,0.925264044833735,0.9795984455958548,0.9800080857947951,0.9572309791330607,1.05470371377232
2019-04-19,0.9366423033462008,0.9957901554404144,0.9800080857947951,0.9648371586120631,1.0821309931904228
2019-04-26,0.9366423033462008,0.9957901554404144,0.9949100958404501,0.972371094866706,1.0272814072684113
2019-05-03,0.9218152959849508,0.9957901554404144,0.9726028149054249,0.9496155112394975,1.0272814072684113
2019-05-10,0.9268055310616007,0.9148316062176164,0.89835985201654,0.9192547801793489,0.9452913133134858
2019-05-17,0.9268055310616007,0.8662564766839378,0.8761318435795069,0.896419729005345,0.9725727205818971
2019-05-24,0.9168707829574327,0.8743523316062176,0.8761318435795069,0.9040341648528457,0.9177264499360152
2019-05-31,0.9070405423941371,0.898639896373057,0.89835985201654,0.9420000433459345,0.9314367743689371
2019-06-07,0.9366423033462008,0.9553108808290154,0.9428902630810293,1.0028247100724599,0.9040111525888991
2019-06-14,0.95141052521571,0.971502590673575,0.9428902630810293,1.0103576142810404,0.8904417273914743
2019-06-21,0.9464660121881919,0.9553108808290154,0.965187787400917,1.0255885500681665,0.9040111525888991
2019-06-28,0.9661787470852192,0.9634067357512952,0.9428902630810293,1.0255885500681665,0.9314367743689371
2019-07-05,0.9464660121881919,0.9229274611398962,0.9280711842640433,1.0028247100724599,0.9452913133134858
2019-07-12,0.9415737529311099,0.898639896373057,0.9404425722584064,0.9876030626998944,0.9452913133134858
2019-07-19,0.9415737529311099,0.8500647668393783,0.9562421908967123,1.017967921944292,0.9177264499360152
2019-07-26,0.9168707829574327,0.817681347150259,0.9325482510352684,1.0103576142810404,0.9452913133134858
2019-08-02,0.8626705595725641,0.7367227979274611,0.900963648681363,0.9652375924842277,0.8628768640140037
2019-08-09,0.8676150726000823,0.6962435233160621,0.9167498519738547,0.9573857860424025,0.8081681773274896
2019-08-16,0.8528403190092685,0.6638601036269429,0.9246539298121302,0.9652375924842277,0.7945987521300649
2019-08-23,0.8577325782663505,0.7124352331606217,0.9167498519738547,0.9809298528611928,0.7945987521300649
2019-08-30,0.8626705595725641,0.6800518134715026,0.900963648681363,0.918145330662398,0.8220243739101029
2019-09-06,0.8429643563968412,0.6800518134715026,0.9483478696735741,0.9809298528611928,0.7807442131855162
2019-09-13,0.8676150726000823,0.7124352331606217,1.0115926881487007,1.0201734043793842,0.8767297453204878
2019-09-20,0.8725008001358597,0.6962435233160621,0.9799275937199108,0.988774434980582,0.8904417273914743
2019-09-27,0.9021025610879235,0.7933937823834196,0.9720320529198805,0.988774434980582,0.8493074388165791
2019-10-04,0.877497566933814,0.7610103626943004,0.9562421908967123,0.9338396551314877,0.8355937991075275
2019-10-11,0.8972103018308415,0.7933937823834196,0.9799275937199108,0.9416914615733128,0.8628768640140037
2019-10-18,0.8873278074971096,0.8257772020725388,1.003702025656239,0.9338396551314877,0.9314367743689371
2019-10-25,0.877497566933814,0.8014896373056994,1.0510777096102049,0.9416914615733128,0.8904417273914743
2019-11-01,0.8133560637234729,0.8095854922279793,1.0115926881487007,0.9416914615733128,0.8493074388165791
2019-11-08,0.8133560637234729,0.817681347150259,0.9562421908967123,0.9338396551314877,0.8767297453204878
2019-11-15,0.8133560637234729,0.8257772020725388,0.9483478696735741,0.9103017805890712,0.8355937991075275
2019-11-22,0.8084703361876955,0.8257772020725388,0.9483478696735741,0.9259971371042233,0.8628768640140037
2019-11-29,0.7985878418539638,0.7933937823834196,0.9562421908967123,0.8632219033199889,0.8355937991075275
2019-12-06,0.8035323548814819,0.7529145077720207,0.8692936759450045,0.8161368658205953,0.8493074388165791
2019-12-13,0.8133560637234729,0.8095854922279793,0.8929802983450952,0.8161368658205953,0.8628768640140037
2019-12-20,0.8429643563968412,0.8014896373056994,0.9088628482120699,0.8318301582436226,0.8767297453204878
2019-12-27,0.8528403190092685,0.8257772020725388,0.9167498519738547,0.8239835120321091,0.8767297453204878
2020-01-03,0.8676150726000823,0.8419689119170984,0.9246539298121302,0.8318301582436226,0.8904417273914743
2020-01-10,0.8577325782663505,0.817681347150259,0.9562421908967123,0.8318301582436226,0.8493074388165791
2020-01-17,0.8626705595725641,0.817681347150259,0.9404425722584064,0.8396778365011986,0.8628768640140037
2020-01-24,0.8626705595725641,0.8095854922279793,0.9167498519738547,0.8553752571084752,0.8493074388165791
2020-01-31,0.8528403190092685,0.7933937823834196,0.900963648681363,0.8161368658205953,0.8081681773274896
2020-02-07,0.8478958059817503,0.8257772020725388,0.9246539298121302,0.8553752571084752,0.8355937991075275
2020-02-14,0.8281896028060274,0.7933937823834196,0.9167498519738547,0.847526546804837,0.8767297453204878
2020-02-21,0.8478958059817503,0.7933937823834196,0.9167498519738547,0.8082891875630193,0.8493074388165791
2020-02-28,0.7689926126232045,0.6314766839378239,0.782347600147081,0.7376611152908976,0.7671747879880915
