,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2018-06-01,0.9746457243879709,0.9178067676508094,1.136980579112434,1.0323404867083148,1.016260162601626,1.7,3.21,4.30372,2190.26,0.2079332199729787,1
2018-06-08,1.012240066298639,0.9454505372978358,1.136980579112434,1.0129780170949108,1.024390243902439,1.7,3.21,4.27807,2250.06,0.1871099560471849,1
2018-06-15,1.0047081941361207,0.9178067676508094,1.164402885616343,0.9112188619076247,0.983739837398374,1.7,3.21,4.2864,2203.01,0.1798382168712095,0
2018-06-22,0.9746457243879709,0.9040658763806965,1.1096975142059582,0.9451080847949395,0.9512195121951219,1.7,3.21,4.32378,2162.88,0.1886255128626474,0
2018-06-29,0.9446761387854262,0.8901678697964687,1.1232669394033827,0.9354235826123323,0.9512195121951219,1.7,3.21,4.37375,2135.47,0.1933675519706156,1
2018-07-06,0.982187917011112,0.8896770366833809,1.1096975142059582,0.9548383302402175,0.9512195121951219,1.7,3.17,4.35382,2152.06,0.1927971381102741,0
2018-07-13,0.982187917011112,0.8896770366833809,1.0821309931904228,0.9403181117181169,0.9512195121951219,1.7,3.17,4.31297,2157.14,0.1910753754701368,0
2018-07-20,0.9971752899275399,0.8822804374382652,1.0958396599852802,0.9354235826123323,0.9512195121951219,1.7,3.17,4.31894,2182.92,0.1708624257020911,1
2018-07-27,1.0572073452782345,0.9045567094937842,1.1505466890337297,0.998398985806519,0.975609756097561,1.7,3.17,4.28474,2290.77,0.1653297800739686,0
2018-08-03,1.0647412815328772,0.9416310518322203,1.1096975142059582,0.9596217685652298,0.991869918699187,1.7,3.14,4.26189,2286.92,0.1648628076736518,0
2018-08-10,1.0255885500681665,1.0528467711585001,1.0684156958433069,0.9645228324228244,0.9349593495934959,1.7,3.14,4.29444,2247.15,0.203280710787079,0
2018-08-17,1.017967921944292,1.0157821724054354,1.0272814072684113,0.9499960791489138,0.9186991869918698,1.7,3.14,4.29656,2217.74,0.2130801569792346,1
2018-08-24,1.0939378646347744,1.0602397165591015,1.0409917317013333,0.9499960791489138,0.9512195121951219,1.71,3.14,4.27565,2312.7,0.2001262068575001,1
2018-08-31,1.0863213646951488,1.0602397165591015,1.05470371377232,0.9548383302402175,0.9674796747967479,1.71,3.14,4.30319,2337.96,0.2066047912670212,0
2018-09-07,1.0635647490218783,0.9935814131365454,0.9862863602909486,0.9548383302402175,0.9349593495934959,1.71,3.24,4.31399,2257.3,0.2232727304625666,0
2018-09-14,1.0483420696032504,0.9786993044297991,1.0,0.9548383302402175,0.959349593495935,1.71,3.24,4.30479,2232.07,0.1895075095952491,1
2018-09-21,1.0711812489615036,0.9786993044297991,1.0821309931904228,0.9256933371670544,1.0,1.72,3.24,4.30703,2257.47,0.1763901493808378,1
2018-09-28,1.1091708645140248,0.9638987982505393,1.0272814072684113,0.969358548762318,1.0650406504065042,1.72,3.24,4.28036,2285.11,0.1560853741122568,0
